fb_subp1_read_sectors,Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,l1_global_load_hit,Global Loads/Block,phase3_shared_loads,Dimensions,phase2_global_loads,phase2_shared_loads,EventElapsed,Time Steps,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Real Per Block X,Real Per Block Y,l1_global_load_miss,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,fb_subp0_read_sectors,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,Real Size,shared_stores,
7626409.636364,5,1,24000,77.8342,96.2377,588292.818182,8000,5,2,5,0,0.147948,64,7072,1,214,130,28,46,393823.363636,4,20,1,0,6006,19320,3200,1600,3,7626943.636364,5,1,32,10,0.805,0.148007,1000,16000,6000,1,
7647683.909091,5,1,28800,76.0393,93.1094,557543.136364,9600,5,2,5,0,0.151038,64,8432,1,214,107,28,56,413690.681818,4,20,1,0,5998,23520,3840,1920,3,7647736.409091,5,1,32,12,0.816667,0.151097,1000,19200,5992,1,
7575219.954545,5,1,19200,77.2718,103.029,757264.136364,6400,5,2,5,0,0.149019,64,5808,1,100,375,60,16,300783.090909,4,20,1,0,6006,14400,2560,1280,3,7577258.272727,5,1,64,4,0.75,0.149084,1000,12800,6000,1,
7493642.000000,5,1,28800,80.0116,98.1476,669243.090909,9600,5,2,5,0,0.143918,64,8448,1,100,230,60,26,303946.454545,4,20,1,0,6006,23400,3840,1920,3,7494000.500000,5,1,64,6,0.8125,0.143979,1000,19200,6000,1,
7496078.136364,5,1,38400,78.5956,92.7778,605024.954545,12800,5,2,5,0,0.14651,64,11088,1,100,166,60,36,330562.590909,4,20,1,0,6006,32400,5120,2560,3,7496307.727273,5,1,64,8,0.84375,0.146573,1000,25600,6000,1,
7505461.772727,5,1,48000,76.8738,88.8319,560098.227273,16000,5,2,5,0,0.149791,64,13728,1,100,130,60,46,356185.590909,4,20,1,0,6006,41400,6400,3200,3,7507847.545455,5,1,64,10,0.8625,0.149856,1000,32000,6000,1,
7517680.772727,5,1,57600,75.5732,86.2542,507751.954545,19200,5,2,5,0,0.152369,64,16368,1,100,107,60,56,398037.818182,4,20,1,0,6006,50400,7680,3840,3,7521225.818182,5,1,64,12,0.875,0.152435,1000,38400,6000,1,
7534020.909091,5,1,28800,77.4657,100.705,758242.181818,9600,5,2,5,0,0.148652,64,8624,1,65,375,92,16,273703.954545,4,20,1,0,6006,22080,3840,1920,3,7535169.590909,5,1,96,4,0.766667,0.148711,1000,19200,6000,1,
7479316.090909,5,1,43200,76.2868,91.239,655300.000000,14400,5,2,5,0,0.150946,64,12544,1,65,230,92,26,294552.227273,4,20,1,0,6006,35880,5760,2880,3,7480851.590909,5,1,96,6,0.830556,0.151009,1000,28800,6000,1,
7458988.318182,5,1,57600,77.1235,88.764,563268.772727,19200,5,2,5,0,0.149303,64,16464,1,65,166,92,36,351265.818182,4,20,1,0,6006,49680,7680,3840,3,7459288.863636,5,1,96,8,0.8625,0.149371,1000,38400,6000,1,
7480849.272727,5,1,72000,62.005,70.327,537987.863636,24000,5,2,5,0,0.184491,64,20384,1,65,130,92,46,355899.545455,4,20,1,0,5986,63480,9600,4800,3,7483274.318182,5,1,96,10,0.881667,0.184555,1000,48000,5980,1,
7548962.181818,5,1,38400,75.4322,96.5532,730884.590909,12800,5,2,5,0,0.152651,64,11440,1,48,375,124,16,284304.909091,4,20,1,0,6006,29760,5120,2560,3,7551283.909091,5,1,128,4,0.775,0.15272,1000,25600,6000,1,
7457831.318182,5,1,57600,76.4737,90.0554,594420.227273,19200,5,2,5,0,0.150575,64,16640,1,48,230,124,26,341788.909091,4,20,1,0,6006,48360,7680,3840,3,7458492.954545,5,1,128,6,0.839583,0.15064,1000,38400,6000,1,
7396548.681818,5,1,76800,56.2001,63.6875,513293.727273,25600,5,2,5,0,0.204923,64,21840,1,48,166,124,36,380126.863636,4,20,1,0,6006,66960,10240,5120,3,7397074.863636,5,1,128,8,0.871875,0.204982,1000,51200,6000,1,
7781393.312500,5,1,12800,72.0582,126.105,978478.500000,3200,5,2,5,0,0.159806,64,2992,1,230,428,26,14,416416.187500,4,20,1,0,6008,7280,1920,640,4,7777903.000000,5,1,32,4,0.56875,0.159871,1000,9600,6000,1,
7552039.000000,5,1,19200,78.9636,121.078,836359.125000,4800,5,2,5,0,0.145823,64,4352,1,230,250,26,24,381091.500000,4,20,1,0,6008,12480,2880,960,4,7553138.562500,5,1,32,6,0.65,0.14589,1000,14400,6000,1,
7433095.250000,5,1,25600,81.0732,116.688,746314.250000,6400,5,2,5,0,0.142031,64,5712,1,230,176,26,34,396322.312500,4,20,1,0,6008,17680,3840,1280,4,7432997.687500,5,1,32,8,0.690625,0.142094,1000,19200,6000,1,
7370876.062500,5,1,32000,82.5091,114.706,714375.437500,8000,5,2,5,0,0.13955,64,7072,1,230,136,26,44,389787.875000,4,20,1,0,6008,22880,4800,1600,4,7371615.125000,5,1,32,10,0.715,0.139621,1000,24000,6000,1,
7351390.812500,5,1,38400,82.0215,111.68,680065.625000,9600,5,2,5,0,0.140391,64,8432,1,230,111,26,54,400491.750000,4,20,1,0,6008,28080,5760,1920,4,7350986.125000,5,1,32,12,0.73125,0.140451,1000,28800,6000,1,
7740163.187500,5,1,25600,76.6227,120.101,931930.125000,6400,5,2,5,0,0.150284,64,5808,1,103,428,58,14,312866.750000,4,20,1,0,6008,16240,3840,1280,4,7737279.750000,5,1,64,4,0.634375,0.150347,1000,19200,6000,1,
7548963.812500,5,1,38400,84.5114,116.062,794203.625000,9600,5,2,5,0,0.136249,64,8448,1,103,250,58,24,295556.500000,4,20,1,0,6008,27840,5760,1920,4,7546380.312500,5,1,64,6,0.725,0.136313,1000,28800,6000,1,
7505747.062500,5,1,51200,83.1769,107.224,683513.062500,12800,5,2,5,0,0.138437,64,11088,1,103,176,58,34,339713.062500,4,20,1,0,6008,39440,7680,2560,4,7503409.375000,5,1,64,8,0.770312,0.1385,1000,38400,6000,1,
7461106.437500,5,1,64000,81.4197,101.38,607283.750000,16000,5,2,5,0,0.141426,64,13728,1,103,136,58,44,381262.250000,4,20,1,0,6008,51040,9600,3200,4,7457130.250000,5,1,64,10,0.7975,0.141489,1000,48000,6000,1,
7424541.250000,5,1,76800,82.9046,101.104,555140.375000,19200,5,2,5,0,0.138888,64,16368,1,103,111,58,54,412572.687500,4,20,1,0,6008,62640,11520,3840,4,7429895.375000,5,1,64,12,0.815625,0.138955,1000,57600,6000,1,
7702726.312500,5,1,38400,78.264,117.909,917776.875000,9600,5,2,5,0,0.147129,64,8624,1,66,428,90,14,278834.000000,4,20,1,0,6008,25200,5760,1920,4,7705579.437500,5,1,96,4,0.65625,0.147194,1000,28800,6000,1,
7540853.125000,5,1,57600,78.0737,103.057,728350.625000,14400,5,2,5,0,0.14748,64,12544,1,66,250,90,24,321925.125000,4,20,1,0,6008,43200,8640,2880,4,7537360.062500,5,1,96,6,0.75,0.147553,1000,43200,6000,1,
7464516.687500,5,1,76800,82.8013,102.594,614132.875000,19200,5,2,5,0,0.139066,64,16464,1,66,176,90,34,369525.875000,4,20,1,0,6008,61200,11520,3840,4,7464113.437500,5,1,96,8,0.796875,0.139128,1000,57600,6000,1,
7382400.312500,5,1,96000,66.4789,79.5619,532356.125000,24000,5,2,5,0,0.17323,64,20384,1,66,136,90,44,415238.875000,4,20,1,0,6008,79200,14400,4800,4,7376768.125000,5,1,96,10,0.825,0.173288,1000,72000,6000,1,
7836223.187500,5,1,51200,74.324,110.842,875111.187500,12800,5,2,5,0,0.154928,64,11440,1,49,428,122,14,306028.875000,4,20,1,0,6008,34160,7680,2560,4,7836619.750000,5,1,128,4,0.667188,0.154997,1000,38400,6000,1,
7653751.125000,5,1,76800,79.4861,103.862,672115.062500,19200,5,2,5,0,0.144869,64,16640,1,49,250,122,24,364847.937500,4,20,1,0,6008,58560,11520,3840,4,7654651.125000,5,1,128,6,0.7625,0.144931,1000,57600,6000,1,
7474423.000000,5,1,102400,64.4083,78.9983,555387.437500,25600,5,2,5,0,0.178796,64,21840,1,49,176,122,34,412792.562500,4,20,1,0,6008,82960,15360,5120,4,7466804.437500,5,1,128,8,0.810156,0.178859,1000,76800,6000,1,
8729338.384615,5,1,16000,60.7399,134.978,1304166.615385,3200,5,2,5,0,0.189599,64,2992,1,250,500,24,12,498227.230769,4,20,1,0,6010,7200,2560,640,5,8733211.076923,5,1,32,4,0.45,0.189661,1000,12800,6000,1,
8354919.615385,5,1,24000,71.4951,129.644,1012964.692308,4800,5,2,5,0,0.161069,64,4352,1,250,272,24,22,426866.846154,4,20,1,0,6010,13200,3840,960,5,8356434.230769,5,1,32,6,0.55,0.16113,1000,19200,6000,1,
8190631.615385,5,1,32000,75.6511,125.749,890810.076923,6400,5,2,5,0,0.152213,64,5712,1,250,187,24,32,428823.384615,4,20,1,0,6010,19200,5120,1280,5,8191408.307692,5,1,32,8,0.6,0.152278,1000,25600,6000,1,
8070131.076923,5,1,40000,78.0472,123.141,826402.230769,8000,5,2,5,0,0.147541,64,7072,1,250,142,24,42,425044.615385,4,20,1,0,6010,25200,6400,1600,5,8070987.461538,5,1,32,10,0.63,0.147603,1000,32000,6000,1,
8041679.153846,5,1,48000,78.2082,119.919,766785.923077,9600,5,2,5,0,0.147237,64,8432,1,250,115,24,52,449402.230769,4,20,1,0,6010,31200,7680,1920,5,8042542.076923,5,1,32,12,0.65,0.147299,1000,38400,6000,1,
8374538.000000,5,1,32000,67.7975,128.966,1153828.769231,6400,5,2,5,0,0.169855,64,5808,1,107,500,56,12,355674.846154,4,20,1,0,6010,16800,5120,1280,5,8377681.769231,5,1,64,4,0.525,0.169918,1000,25600,6000,1,
8012486.846154,5,1,48000,80.0811,124.303,907298.384615,9600,5,2,5,0,0.143781,64,8448,1,107,272,56,22,324359.615385,4,20,1,0,6010,30800,7680,1920,5,8013781.384615,5,1,64,6,0.641667,0.143854,1000,38400,6000,1,
7943813.384615,5,1,64000,82.1297,116.859,765559.153846,12800,5,2,5,0,0.140198,64,11088,1,107,187,56,32,363529.076923,4,20,1,0,6010,44800,10240,2560,5,7945773.923077,5,1,64,8,0.7,0.140266,1000,51200,6000,1,
7788556.923077,5,1,80000,79.043,107.039,647726.846154,16000,5,2,5,0,0.145295,64,13728,1,107,142,56,42,424148.538462,4,20,1,0,6002,58800,12800,3200,5,7789781.923077,5,1,64,10,0.735,0.145355,1000,64000,5992,1,
7804410.923077,5,1,96000,81.6472,107.165,596074.538462,19200,5,2,5,0,0.141028,64,16368,1,107,115,56,52,445838.307692,4,20,1,0,6010,72800,15360,3840,5,7807149.538462,5,1,64,12,0.758333,0.141095,1000,76800,6000,1,
8254091.615385,5,1,48000,69.5354,126.091,1113998.384615,9600,5,2,5,0,0.165609,64,8624,1,68,500,88,12,324514.384615,4,20,1,0,6010,26400,7680,1920,5,8259150.538462,5,1,96,4,0.55,0.165671,1000,38400,6000,1,
7819175.846154,5,1,72000,74.8798,111.392,875466.538462,14400,5,2,5,0,0.152964,64,12544,1,68,272,88,22,298836.000000,4,20,1,0,5994,48400,11520,2880,5,7815127.076923,5,1,96,6,0.672222,0.153027,1000,57600,5984,1,
7852186.538462,5,1,96000,80.1933,108.772,679177.076923,19200,5,2,5,0,0.143567,64,16464,1,68,187,88,32,396400.307692,4,20,1,0,6010,70400,15360,3840,5,7859148.230769,5,1,96,8,0.733333,0.143653,1000,76800,6000,1,
7711225.384615,5,1,120000,69.3391,89.2718,574000.307692,24000,5,2,5,0,0.166079,64,20384,1,68,142,88,42,447234.923077,4,20,1,0,6010,92400,19200,4800,5,7706348.846154,5,1,96,10,0.77,0.16614,1000,96000,6000,1,
8325349.307692,5,1,64000,67.7567,120.456,1054966.538462,12800,5,2,5,0,0.169956,64,11440,1,50,500,120,12,356897.230769,4,20,1,0,6010,36000,10240,2560,5,8327871.615385,5,1,128,4,0.5625,0.17002,1000,51200,6000,1,
7956402.076923,5,1,96000,75.7591,109.901,754367.230769,19200,5,2,5,0,0.151999,64,16640,1,50,272,120,22,397161.846154,4,20,1,0,6010,66000,15360,3840,5,7955364.923077,5,1,128,6,0.6875,0.152061,1000,76800,6000,1,
7724085.076923,5,1,128000,66.301,88.1656,607963.307692,25600,5,2,5,0,0.173695,64,21840,1,50,187,120,32,444951.538462,4,20,1,0,6010,96000,20480,5120,5,7736094.076923,5,1,128,8,0.75,0.173753,1000,102400,6000,1,
8840202.454545,5,1,19200,48.7508,141.442,1722304.545455,3200,5,2,5,0,0.236243,64,2992,1,272,600,22,10,585215.363636,4,20,1,0,6012,6600,3200,640,6,8843505.818182,5,1,32,4,0.34375,0.236304,1000,16000,6000,1,
8344235.000000,5,1,28800,62.7602,136.566,1239615.181818,4800,5,2,5,0,0.183493,64,4352,1,272,300,22,20,488110.727273,4,20,1,0,6012,13200,4800,960,6,8346402.363636,5,1,32,6,0.458333,0.183556,1000,24000,6000,1,
8115933.363636,5,1,38400,68.7097,132.9,1078305.545455,6400,5,2,5,0,0.167598,64,5712,1,272,200,22,30,456038.272727,4,20,1,0,6012,19800,6400,1280,6,8119289.636364,5,1,32,8,0.515625,0.167662,1000,32000,6000,1,
7987153.818182,5,1,48000,72.0131,130.584,981741.363636,8000,5,2,5,0,0.159907,64,7072,1,272,150,22,40,458042.545455,4,20,1,0,6012,26400,8000,1600,6,7989636.090909,5,1,32,10,0.55,0.159971,1000,40000,6000,1,
7913098.181818,5,1,57600,73.4965,127.943,907972.363636,9600,5,2,5,0,0.156679,64,8432,1,272,120,22,50,475120.545455,4,20,1,0,6012,33000,9600,1920,6,7915538.545455,5,1,32,12,0.572917,0.156742,1000,48000,6000,1,
8540997.454545,5,1,38400,57.4615,136.069,1454210.909091,6400,5,2,5,0,0.200419,64,5808,1,111,600,54,10,426059.181818,4,20,1,0,6012,16200,6400,1280,6,8544243.636364,5,1,64,4,0.421875,0.200482,1000,32000,6000,1,
8032497.181818,5,1,57600,74.1303,131.655,1052567.909091,9600,5,2,5,0,0.155339,64,8448,1,111,300,54,20,356914.727273,4,20,1,0,6012,32400,9600,1920,6,8035715.272727,5,1,64,6,0.5625,0.155402,1000,48000,6000,1,
7861269.454545,5,1,76800,79.2624,125.129,870632.909091,12800,5,2,5,0,0.145273,64,11088,1,111,200,54,30,382084.363636,4,20,1,0,6012,48600,12800,2560,6,7865092.727273,5,1,64,8,0.632812,0.14534,1000,64000,6000,1,
7784891.909091,5,1,96000,76.9272,113.852,745548.181818,16000,5,2,5,0,0.149687,64,13728,1,111,150,54,40,428431.818182,4,20,1,0,6012,64800,16000,3200,6,7788861.727273,5,1,64,10,0.675,0.149752,1000,80000,6000,1,
7717871.818182,5,1,115200,79.2319,112.573,648884.545455,19200,5,2,5,0,0.145332,64,16368,1,111,120,54,50,478250.454545,4,20,1,0,6012,81000,19200,3840,6,7720115.000000,5,1,64,12,0.703125,0.145396,1000,96000,6000,1,
8407824.363636,5,1,57600,60.1962,132.913,1357696.545455,9600,5,2,5,0,0.191316,64,8624,1,69,600,86,10,394160.181818,4,20,1,0,6012,25800,9600,1920,6,8405975.272727,5,1,96,4,0.447917,0.191374,1000,48000,6000,1,
7838663.272727,5,1,86400,69.6506,115.341,916931.727273,14400,5,2,5,0,0.165337,64,12544,1,69,300,86,20,396602.636364,4,20,1,0,6012,51600,14400,2880,6,7844559.181818,5,1,96,6,0.597222,0.165397,1000,72000,6000,1,
7833724.818182,5,1,115200,77.5575,114.165,742448.272727,19200,5,2,5,0,0.148465,64,16464,1,69,200,86,30,425945.363636,4,20,1,0,6012,77400,19200,3840,6,7834613.909091,5,1,96,8,0.671875,0.148535,1000,96000,6000,1,
7689384.818182,5,1,144000,69.5203,95.9379,598113.636364,24000,5,2,5,0,0.165643,64,20384,1,69,150,86,40,496653.727273,4,20,1,0,6012,103200,24000,4800,6,7695387.181818,5,1,96,10,0.716667,0.165707,1000,120000,6000,1,
8328430.272727,5,1,76800,59.7361,127.437,1257178.000000,12800,5,2,5,0,0.192789,64,11440,1,50,600,118,10,436844.000000,4,20,1,0,6012,35400,12800,2560,6,8335324.909091,5,1,128,4,0.460938,0.192848,1000,64000,6000,1,
7963037.818182,5,1,115200,71.837,114.939,835740.545455,19200,5,2,5,0,0.160298,64,16640,1,50,300,118,20,434997.454545,4,20,1,0,6012,70800,19200,3840,6,7964102.363636,5,1,128,6,0.614583,0.160363,1000,96000,6000,1,
7745697.090909,5,1,153600,67.5264,96.0375,629803.363636,25600,5,2,5,0,0.17053,64,21840,1,50,200,118,30,498529.727273,4,20,1,0,6012,106200,25600,5120,6,7749366.363636,5,1,128,8,0.691406,0.1706,1000,128000,6000,1,
9743675.700000,5,1,22400,35.9748,143.899,2374561.000000,3200,5,2,5,0,0.320166,64,2992,1,300,750,20,8,800910.800000,4,20,1,0,6014,5600,3840,640,7,9750672.100000,5,1,32,4,0.25,0.320224,1000,19200,6000,1,
9056818.900000,5,1,33600,52.0635,138.697,1517251.800000,4800,5,2,5,0,0.221209,64,4352,1,300,333,20,18,585863.500000,4,20,1,0,6014,12600,5760,960,7,9060264.000000,5,1,32,6,0.375,0.221268,1000,28800,6000,1,
8744104.200000,5,1,44800,59.2081,135.152,1288523.700000,6400,5,2,5,0,0.194508,64,5712,1,300,214,20,28,516457.200000,4,20,1,0,6014,19600,7680,1280,7,8746384.300000,5,1,32,8,0.4375,0.194568,1000,38400,6000,1,
8536938.000000,5,1,56000,63.2189,132.338,1155018.500000,8000,5,2,5,0,0.182162,64,7072,1,300,157,20,38,508018.400000,4,20,1,0,6014,26600,9600,1600,7,8540766.500000,5,1,32,10,0.475,0.182224,1000,48000,6000,1,
8482994.000000,5,1,67200,64.7249,129.45,1032390.700000,9600,5,2,5,0,0.177922,64,8432,1,300,125,20,48,552667.300000,4,20,1,0,6014,33600,11520,1920,7,8487755.500000,5,1,32,12,0.5,0.177984,1000,57600,6000,1,
9166383.200000,5,1,44800,45.4316,139.323,1911908.400000,6400,5,2,5,0,0.253505,64,5808,1,115,750,52,8,519936.700000,4,20,1,0,6014,14560,7680,1280,7,9170235.600000,5,1,64,4,0.325,0.253568,1000,38400,6000,1,
8471543.900000,5,1,67200,65.9499,134.696,1228994.500000,9600,5,2,5,0,0.174619,64,8448,1,115,333,52,18,389989.700000,4,20,1,0,6014,32760,11520,1920,7,8472524.000000,5,1,64,6,0.4875,0.174678,1000,57600,6000,1,
8225078.700000,5,1,89600,73.4422,128.527,998540.200000,12800,5,2,5,0,0.156798,64,11088,1,115,214,52,28,389832.300000,4,20,1,0,6014,50960,15360,2560,7,8225121.300000,5,1,64,8,0.56875,0.156858,1000,76800,6000,1,
8076214.400000,5,1,112000,72.9885,117.138,841954.500000,16000,5,2,5,0,0.157762,64,13728,1,115,157,52,38,432602.300000,4,20,1,0,6014,69160,19200,3200,7,8083750.200000,5,1,64,10,0.6175,0.157833,1000,96000,6000,1,
8039047.000000,5,1,134400,74.795,114.686,720052.300000,19200,5,2,5,0,0.153959,64,16368,1,115,125,52,48,495042.200000,4,20,1,0,6014,87360,23040,3840,7,8040597.300000,5,1,64,12,0.65,0.154021,1000,115200,6000,1,
9020114.200000,5,1,67200,47.9828,136.271,1757499.100000,9600,5,2,5,0,0.240027,64,8624,1,71,750,84,8,495922.900000,4,20,1,0,6014,23520,11520,1920,7,9026785.300000,5,1,96,4,0.35,0.240086,1000,57600,6000,1,
8325450.700000,5,1,100800,63.1956,119.531,1078174.200000,14400,5,2,5,0,0.182229,64,12544,1,71,333,84,18,423392.400000,4,20,1,0,6014,52920,17280,2880,7,8329314.800000,5,1,96,6,0.525,0.182291,1000,86400,6000,1,
8141942.000000,5,1,134400,70.9435,115.285,802923.700000,19200,5,2,5,0,0.161887,64,16464,1,71,214,84,28,483328.200000,4,20,1,0,6006,82320,23040,3840,7,8142594.400000,5,1,96,8,0.6125,0.16195,1000,115200,5992,1,
7946381.300000,5,1,168000,67.084,99.7047,657605.900000,24000,5,2,5,0,0.171663,64,20384,1,71,157,84,38,520566.500000,4,20,1,0,6014,111720,28800,4800,7,7942666.100000,5,1,96,10,0.665,0.171725,1000,144000,6000,1,
8894371.600000,5,1,89600,47.9964,130.55,1622031.300000,12800,5,2,5,0,0.239959,64,11440,1,51,750,116,8,538772.300000,4,20,1,0,6014,32480,15360,2560,7,8895919.400000,5,1,128,4,0.3625,0.240018,1000,76800,6000,1,
8319280.200000,5,1,134400,64.9384,117.637,969407.800000,19200,5,2,5,0,0.177339,64,16640,1,51,333,116,18,467902.900000,4,20,1,0,6014,73080,23040,3840,7,8324843.700000,5,1,128,6,0.54375,0.177399,1000,115200,6000,1,
8016450.900000,5,1,179200,64.5671,100.222,700055.700000,25600,5,2,5,0,0.178355,64,21840,1,51,214,116,28,531555.100000,4,20,1,0,6014,113680,30720,5120,7,8024345.900000,5,1,128,8,0.634375,0.178419,1000,153600,6000,1,
9943204.625000,5,1,25600,25.4425,150.62,3399769.250000,3200,5,2,5,0,0.452731,64,2992,1,333,1000,18,6,1319685.625000,4,20,1,0,6016,4320,4480,640,8,9951258.750000,5,1,32,4,0.16875,0.452786,1000,22400,6000,1,
9066534.125000,5,1,38400,43.9849,146.47,2005180.625000,4800,5,2,5,0,0.26185,64,4352,1,333,375,18,16,634432.875000,4,20,1,0,6016,11520,6720,960,8,9071660.875000,5,1,32,6,0.3,0.261908,1000,33600,6000,1,
8614134.125000,5,1,51200,52.6458,143.365,1622880.500000,6400,5,2,5,0,0.218764,64,5712,1,333,230,18,26,540324.875000,4,20,1,0,6016,18720,8960,1280,8,8619013.875000,5,1,32,8,0.365625,0.218821,1000,44800,6000,1,
8422064.750000,5,1,64000,56.4704,139.014,1293272.125000,8000,5,2,5,0,0.203534,64,7072,1,333,166,18,36,657162.875000,4,20,1,0,6010,25920,11200,1600,8,8426020.375000,5,1,32,10,0.405,0.203593,1000,56000,5994,1,
8273367.250000,5,1,76800,60.0372,138.614,1269749.875000,9600,5,2,5,0,0.191823,64,8432,1,333,130,18,46,562546.250000,4,20,1,0,6016,33120,13440,1920,8,8276760.750000,5,1,32,12,0.43125,0.191881,1000,67200,6000,1,
9424310.875000,5,1,51200,34.0553,145.303,2685007.500000,6400,5,2,5,0,0.338216,64,5808,1,120,1000,50,6,695918.000000,4,20,1,0,6016,12000,8960,1280,8,9431641.375000,5,1,64,4,0.234375,0.338273,1000,44800,6000,1,
8557754.750000,5,1,76800,59.1349,141.924,1481020.875000,9600,5,2,5,0,0.194748,64,8448,1,120,375,50,16,421360.125000,4,20,1,0,6016,32000,13440,1920,8,8561879.875000,5,1,64,6,0.416667,0.194809,1000,67200,6000,1,
8142293.250000,5,1,102400,69.1182,135.656,1149807.375000,12800,5,2,5,0,0.166605,64,11088,1,120,230,50,26,406934.125000,4,20,1,0,6016,52000,17920,2560,8,8143255.250000,5,1,64,8,0.507812,0.166671,1000,89600,6000,1,
7971836.750000,5,1,128000,70.1366,124.189,924315.750000,16000,5,2,5,0,0.164189,64,13728,1,120,166,50,36,480199.375000,4,20,1,0,6016,72000,22400,3200,8,7973543.000000,5,1,64,10,0.5625,0.164251,1000,112000,6000,1,
7846895.750000,5,1,153600,72.9807,121.44,808103.000000,19200,5,2,5,0,0.157788,64,16368,1,120,130,50,46,511343.625000,4,20,1,0,6016,92000,26880,3840,8,7855775.750000,5,1,64,12,0.598958,0.15785,1000,134400,6000,1,
9460763.500000,5,1,76800,36.6247,142.592,2450968.250000,9600,5,2,5,0,0.314474,64,8624,1,73,1000,82,6,636835.000000,4,20,1,0,6016,19680,13440,1920,8,9465451.250000,5,1,96,4,0.25625,0.314542,1000,67200,6000,1,
8570831.875000,5,1,115200,57.9139,126.831,1268032.500000,14400,5,2,5,0,0.198857,64,12544,1,73,375,82,16,468676.500000,4,20,1,0,6016,52480,20160,2880,8,8561399.250000,5,1,96,6,0.455556,0.198916,1000,100800,6000,1,
8157513.500000,5,1,153600,68.6433,122.936,951536.125000,19200,5,2,5,0,0.167766,64,16464,1,73,230,82,26,468383.625000,4,20,1,0,6016,85280,26880,3840,8,8173987.625000,5,1,96,8,0.555208,0.167824,1000,134400,6000,1,
7969746.250000,5,1,192000,66.4345,107.34,710880.500000,24000,5,2,5,0,0.173343,64,20384,1,73,166,82,36,569925.375000,4,20,1,0,6016,118080,33600,4800,8,7972059.000000,5,1,96,10,0.615,0.173404,1000,168000,6000,1,
9296492.500000,5,1,102400,37.0723,137.085,2246521.875000,12800,5,2,5,0,0.310682,64,11440,1,52,1000,114,6,687991.625000,4,20,1,0,6016,27360,17920,2560,8,9299249.250000,5,1,128,4,0.267188,0.310744,1000,89600,6000,1,
8510665.875000,5,1,153600,59.6153,124,1139785.875000,19200,5,2,5,0,0.193176,64,16640,1,52,375,114,16,510131.125000,4,20,1,0,6016,72960,26880,3840,8,8488684.750000,5,1,128,6,0.475,0.193239,1000,134400,6000,1,
8086707.500000,5,1,204800,63.3872,107.82,768088.500000,25600,5,2,5,0,0.181675,64,21840,1,52,230,114,26,581813.875000,4,20,1,0,6016,118560,35840,5120,8,8081677.250000,5,1,128,8,0.578906,0.18174,1000,179200,6000,1,
7395131.984375,6,1,3840,29.9778,29.8979,338564.062500,3840,5,2,5,0,0.384224,64,3536,1,187,250,32,24,449246.031250,4,20,1,0,6002,3840,0,768,1,7396964.218750,5,1,32,4,1,0.384284,1000,0,6000,1,
8298730.468750,6,1,5760,26.3953,26.2196,275945.203125,5760,5,2,5,0,0.43639,64,5168,1,187,166,32,36,501946.843750,4,20,1,0,6002,5760,0,1152,1,8301117.718750,5,1,32,6,1,0.436441,1000,0,6000,1,
8530993.609375,6,1,7680,25.5824,25.5142,267504.640625,7680,5,2,5,0,0.45025,64,6800,1,187,125,32,48,515691.140625,4,20,1,0,6002,7680,0,1536,1,8530530.343750,5,1,32,8,1,0.450309,1000,0,6000,1,
7870429.265625,6,1,9600,25.9381,25.8689,275288.390625,9600,5,2,5,0,0.444079,64,8432,1,187,100,32,60,509994.921875,4,20,1,0,6002,9600,0,1920,1,7876837.578125,5,1,32,10,1,0.444134,1000,0,6000,1,
8719746.578125,6,1,11520,24.4569,24.2941,248078.093750,11520,5,2,5,0,0.470973,64,10064,1,187,83,32,72,529501.734375,4,20,1,0,6002,11520,0,2304,1,8719365.875000,5,1,32,12,1,0.471033,1000,0,6000,1,
7782515.765625,6,1,7680,28.5194,28.2912,336074.265625,7680,5,2,5,0,0.403881,64,6864,1,93,250,64,24,445145.015625,4,20,1,0,6002,7680,0,1536,1,7783135.937500,5,1,64,4,1,0.403936,1000,0,6000,1,
7856199.515625,6,1,11520,27.802,27.4693,316957.812500,11520,5,2,5,0,0.414302,64,10032,1,93,166,64,36,456439.578125,4,20,1,0,6002,11520,0,2304,1,7855106.125000,5,1,64,6,1,0.414358,1000,0,6000,1,
8051678.281250,6,1,15360,26.9717,26.7559,310272.171875,15360,5,2,5,0,0.427058,64,13200,1,93,125,64,48,465441.140625,4,20,1,0,6002,15360,0,3072,1,8062695.218750,5,1,64,8,1,0.427114,1000,0,6000,1,
7626988.281250,6,1,19200,27.8094,27.5869,295682.765625,19200,5,2,5,0,0.414193,64,16368,1,93,100,64,60,437433.968750,4,20,1,0,6002,19200,0,3840,1,7619146.015625,5,1,64,10,1,0.414249,1000,0,6000,1,
8202539.218750,6,1,23040,26.1277,25.815,289995.781250,23040,5,2,5,0,0.440855,64,19536,1,93,83,64,72,463253.781250,4,20,1,0,6002,23040,0,4608,1,8222584.546875,5,1,64,12,1,0.440912,1000,0,6000,1,
