Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,Global Loads/Block,phase3_shared_loads,Dimensions,phase2_global_loads,phase2_shared_loads,num_sfu,EventElapsed,Time Steps,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Device,Real Per Block X,Real Per Block Y,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,num_fp,shared_stores,
2,1,225280,51.7788,306.531,3840,13,2,13,0,12,1.86884,64,8976,1,333,1000,Tesla C2050,18,6,4,20,1,3,6016,38016,13440,1920,8,42,1,32,10,0.16875,1.86887,1000,26880,174,1,
2,1,270336,71.5513,304.98,4608,13,2,13,0,12,1.35239,64,10608,1,333,600,Tesla C2050,18,10,4,20,1,3,6016,63360,16128,2304,8,42,1,32,12,0.234375,1.35243,1000,32256,174,1,
2,1,360448,29.0236,297.201,6144,13,2,13,0,12,3.33411,64,14256,1,120,3000,Tesla C2050,50,2,4,20,1,3,6016,35200,21504,3072,8,42,1,64,8,0.0976562,3.33412,1000,43008,174,1,
2,1,450560,66.484,283.665,7680,13,2,13,0,12,1.45547,64,17424,1,120,1000,Tesla C2050,50,6,4,20,1,3,6016,105600,26880,3840,8,42,1,64,10,0.234375,1.45551,1000,53760,174,1,
2,1,540672,91.792,281.985,9216,13,2,13,0,12,1.05416,64,20592,1,120,600,Tesla C2050,50,10,4,20,1,3,6016,176000,32256,4608,8,42,1,64,12,0.325521,1.05421,1000,64512,174,1,
2,1,540672,30.3134,283.249,9216,13,2,13,0,12,3.19224,64,21168,1,73,3000,Tesla C2050,82,2,4,20,1,3,6016,57728,32256,4608,8,42,1,96,8,0.106771,3.19225,1000,64512,174,1,
2,1,675840,64.5663,251.378,11520,13,2,13,0,12,1.4987,64,25872,1,73,1000,Tesla C2050,82,6,4,20,1,3,6016,173184,40320,5760,8,42,1,96,10,0.25625,1.49874,1000,80640,174,1,
2,1,720896,28.5977,253.795,12288,13,2,13,0,12,3.38376,64,28080,1,52,3000,Tesla C2050,114,2,4,20,1,3,6016,80256,43008,6144,8,42,1,128,8,0.111328,3.38377,1000,86016,174,1,
3,1,16896,1345.46,1341.87,2304,13,2,13,0,9,0.0718531,64,5712,1,187,500,Tesla C2050,32,12,4,20,1,3,6002,16896,0,1152,1,42,1,32,4,1,0.0719221,1000,0,133,1,
3,1,25344,1384.73,1379.66,3456,13,2,13,0,9,0.0698125,64,8160,1,187,333,Tesla C2050,32,18,4,20,1,3,6002,25344,0,1728,1,42,1,32,6,1,0.0698822,1000,0,133,1,
