fb_subp1_read_sectors,Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,l1_global_load_hit,Global Loads/Block,phase3_shared_loads,Dimensions,phase2_global_loads,phase2_shared_loads,EventElapsed,Time Steps,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Real Per Block X,Real Per Block Y,l1_global_load_miss,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,fb_subp0_read_sectors,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,shared_stores,
8343434.846154,9,1,1013760,183.512,251.338,771719.846154,27648,13,2,13,0,0.527254,64,59280,1,50,214,120,28,338541.692308,4,63,1,0,6010,739200,55296,13824,5,8352761.461538,42,1,128,4,0.729167,0.527312,1000,110592,1,
8763085.000000,9,1,304128,149.186,298.658,1176645.818182,6912,13,2,13,0,0.648589,64,15504,1,272,230,22,26,452837.272727,4,63,1,0,6012,151008,17280,3456,6,8771575.727273,42,1,32,4,0.496528,0.648641,1000,34560,1,
8370836.545455,9,1,456192,150.575,268.796,1007647.181818,10368,13,2,13,0,0.639178,64,22848,1,272,136,22,44,433262.363636,4,63,1,0,5996,255552,25920,5184,6,8382439.909091,42,1,32,6,0.560185,0.639232,1000,51840,1,
8241092.181818,9,1,608256,168.008,280.77,846850.000000,13824,13,2,13,0,0.575917,64,30192,1,272,96,22,62,508782.818182,4,63,1,0,6012,360096,34560,6912,6,8248499.545455,42,1,32,8,0.592014,0.575972,1000,69120,1,
8088781.272727,9,1,760320,139.438,227.562,752084.818182,17280,13,2,13,0,0.693926,64,37536,1,272,75,22,80,572197.636364,4,63,1,0,6012,464640,43200,8640,6,8104518.000000,42,1,32,10,0.611111,0.693988,1000,86400,1,
8013790.000000,9,1,912384,150.224,239.281,681389.545455,20736,13,2,13,0,0.644105,64,44880,1,272,61,22,98,610534.000000,4,63,1,0,6012,569184,51840,10368,6,8013672.272727,42,1,32,12,0.623843,0.64416,1000,103680,1,
8403026.818182,9,1,608256,172.507,281.863,991946.090909,13824,13,2,13,0,0.560895,64,30096,1,111,230,54,26,333828.909091,4,63,1,0,6012,370656,34560,6912,6,8414452.909091,42,1,64,4,0.609375,0.560951,1000,69120,1,
8147151.636364,9,1,912384,167.508,242.756,796651.272727,20736,13,2,13,0,0.577636,64,44352,1,111,136,54,44,379266.545455,4,63,1,0,6012,627264,51840,10368,6,8149877.090909,42,1,64,6,0.6875,0.577691,1000,103680,1,
7965891.454545,9,1,1216512,186.852,254.861,672764.000000,27648,13,2,13,0,0.517831,64,58608,1,111,96,54,62,433982.727273,4,63,1,0,6012,883872,69120,13824,6,7975026.000000,42,1,64,8,0.726562,0.517885,1000,138240,1,
8333956.363636,9,1,912384,159.882,243.584,896869.090909,20736,13,2,13,0,0.605187,64,44688,1,69,230,86,26,338845.454545,4,63,1,0,6012,590304,51840,10368,6,8332489.181818,42,1,96,4,0.646991,0.605245,1000,103680,1,
8312920.272727,9,1,1216512,174.265,256.518,838700.272727,27648,13,2,13,0,0.55524,64,59280,1,50,230,118,26,354922.636364,4,63,1,0,6012,809952,69120,13824,6,8320523.636364,42,1,128,4,0.665799,0.555293,1000,138240,1,
9481711.700000,9,1,354816,124.97,299.928,1415859.800000,6912,13,2,13,0,0.774278,64,15504,1,300,250,20,24,532957.500000,4,63,1,0,6014,147840,20736,3456,7,9493536.400000,42,1,32,4,0.416667,0.774329,1000,41472,1,
8900792.200000,9,1,532224,132.208,270.338,1141535.000000,10368,13,2,13,0,0.731888,64,22848,1,300,142,20,42,517003.200000,4,63,1,0,6014,258720,31104,5184,7,8919929.400000,42,1,32,6,0.486111,0.73194,1000,62208,1,
8888636.500000,9,1,709632,147.419,283.044,998845.300000,13824,13,2,13,0,0.656362,64,30192,1,300,100,20,60,561372.000000,4,63,1,0,6014,369600,41472,6912,7,8898743.600000,42,1,32,8,0.520833,0.656416,1000,82944,1,
8454678.600000,9,1,887040,126.52,230.772,894752.400000,17280,13,2,13,0,0.764785,64,37536,1,300,76,20,78,585120.500000,4,63,1,0,6014,480480,51840,8640,7,8476962.000000,42,1,32,10,0.541667,0.764846,1000,103680,1,
8442307.800000,9,1,1064448,135.89,242.646,816621.700000,20736,13,2,13,0,0.71205,64,44880,1,300,62,20,96,632091.300000,4,63,1,0,6014,591360,62208,10368,7,8452816.200000,42,1,32,12,0.555556,0.712103,1000,124416,1,
8887288.700000,9,1,709632,154.424,284.141,1134216.000000,13824,13,2,13,0,0.626584,64,30096,1,115,250,52,24,358675.800000,4,63,1,0,6014,384384,41472,6912,7,8892382.000000,42,1,64,4,0.541667,0.626637,1000,82944,1,
8465946.900000,9,1,1064448,156.948,246.045,895243.300000,20736,13,2,13,0,0.616492,64,44352,1,115,142,52,42,377038.100000,4,63,1,0,6014,672672,62208,10368,7,8480216.400000,42,1,64,6,0.631944,0.616559,1000,124416,1,
8371886.900000,9,1,1419264,175.845,258.843,782914.600000,27648,13,2,13,0,0.550248,64,58608,1,115,100,52,60,411370.300000,4,63,1,0,6014,960960,82944,13824,7,8379803.600000,42,1,64,8,0.677083,0.550304,1000,165888,1,
8774585.200000,9,1,1064448,144.799,246.738,1025672.900000,20736,13,2,13,0,0.668237,64,44688,1,71,250,84,24,356886.700000,4,63,1,0,6014,620928,62208,10368,7,8792060.100000,42,1,96,4,0.583333,0.66829,1000,124416,1,
8657702.300000,9,1,1419264,158.865,259.268,947284.600000,27648,13,2,13,0,0.609051,64,59280,1,51,250,116,24,376599.600000,4,63,1,0,6014,857472,82944,13824,7,8660309.000000,42,1,128,4,0.604167,0.609119,1000,165888,1,
9430222.500000,9,1,405504,105.481,305.729,1769902.125000,6912,13,2,13,0,0.917348,64,15504,1,333,272,18,22,582976.500000,4,63,1,0,6016,139392,24192,3456,8,9447919.375000,42,1,32,4,0.34375,0.9174,1000,48384,1,
8884671.500000,9,1,608256,115.013,275.754,1390651.750000,10368,13,2,13,0,0.841312,64,22848,1,333,150,18,40,555549.750000,4,63,1,0,6016,253440,36288,5184,8,8898842.125000,42,1,32,6,0.416667,0.841369,1000,72576,1,
8641643.875000,9,1,811008,130.938,287.427,1174967.125000,13824,13,2,13,0,0.738982,64,30192,1,333,103,18,58,606222.875000,4,63,1,0,6016,367488,48384,6912,8,8633743.000000,42,1,32,8,0.453125,0.739035,1000,96768,1,
8283372.500000,9,1,1013760,113.798,236.463,1016539.000000,17280,13,2,13,0,0.850301,64,37536,1,333,78,18,76,666998.250000,4,63,1,0,6016,481536,60480,8640,8,8302175.125000,42,1,32,10,0.475,0.850351,1000,120960,1,
8179723.000000,9,1,1216512,122.934,247.587,921174.125000,20736,13,2,13,0,0.787105,64,44880,1,333,63,18,94,710261.500000,4,63,1,0,6016,595584,72576,10368,8,8193764.000000,42,1,32,12,0.489583,0.787156,1000,145152,1,
8823570.375000,9,1,811008,137.795,287.848,1306772.500000,13824,13,2,13,0,0.702211,64,30096,1,120,272,50,22,386704.750000,4,63,1,0,6016,387200,48384,6912,8,8853572.000000,42,1,64,4,0.477431,0.702261,1000,96768,1,
8344892.375000,9,1,1216512,144.82,250.249,996481.375000,20736,13,2,13,0,0.668141,64,44352,1,120,150,50,40,404277.125000,4,63,1,0,6016,704000,72576,10368,8,8370255.500000,42,1,64,6,0.578704,0.668195,1000,145152,1,
8121796.500000,9,1,1622016,166.181,262.912,849738.625000,27648,13,2,13,0,0.582249,64,58608,1,120,103,50,58,432450.625000,4,63,1,0,6016,1020800,96768,13824,8,8131879.375000,42,1,64,8,0.62934,0.582304,1000,193536,1,
8868063.000000,9,1,1216512,131.73,251.1,1162659.750000,20736,13,2,13,0,0.734542,64,44688,1,73,272,82,22,383168.375000,4,63,1,0,6016,635008,72576,10368,8,8871447.125000,42,1,96,4,0.521991,0.734596,1000,145152,1,
8786474.625000,9,1,1622016,145.849,264.05,1067650.500000,27648,13,2,13,0,0.663426,64,59280,1,52,272,114,22,400112.375000,4,63,1,0,6016,882816,96768,13824,8,8804115.125000,42,1,128,4,0.544271,0.663479,1000,193536,1,
7745324.125000,10,1,56320,138.907,138.536,291880.796875,7680,13,2,13,0,0.696532,64,17136,1,187,150,32,40,513295.687500,4,48,1,0,6002,56320,0,3840,1,7744452.421875,42,1,32,4,1,0.69664,1000,0,1,
7727325.000000,10,1,84480,124.926,124.593,317568.703125,11520,13,2,13,0,0.774544,64,25296,1,187,100,32,60,489417.187500,4,48,1,0,6002,84480,0,5760,1,7726193.390625,42,1,32,6,1,0.7746,1000,0,1,
7825000.625000,10,1,112640,127.968,127.627,260903.406250,15360,13,2,13,0,0.756135,64,33456,1,187,75,32,80,543675.625000,4,48,1,0,6002,112640,0,7680,1,7833318.890625,42,1,32,8,1,0.756188,1000,0,1,
7752715.125000,10,1,140800,105.345,105.064,328132.750000,19200,13,2,13,0,0.918526,64,41616,1,187,60,32,100,477899.515625,4,48,1,0,6002,140800,0,9600,1,7755903.390625,42,1,32,10,1,0.91858,1000,0,1,
7728125.421875,10,1,168960,111.02,110.724,291249.906250,23040,13,2,13,0,0.871573,64,49776,1,187,50,32,120,516194.781250,4,48,1,0,6002,168960,0,11520,1,7728693.109375,42,1,32,12,1,0.871624,1000,0,1,
7525538.718750,10,1,112640,149.645,148.448,423348.265625,15360,13,2,13,0,0.646591,64,33264,1,93,150,64,40,377839.453125,4,48,1,0,6002,112640,0,7680,1,7532005.281250,42,1,64,4,1,0.646651,1000,0,1,
7642516.750000,10,1,168960,128.692,127.662,458747.750000,23040,13,2,13,0,0.75188,64,49104,1,93,100,64,60,345213.937500,4,48,1,0,6002,168960,0,11520,1,7639852.921875,42,1,64,6,1,0.751936,1000,0,1,
7639365.937500,10,1,225280,128.055,127.031,401779.093750,30720,13,2,13,0,0.755617,64,64944,1,93,75,64,80,401048.484375,4,48,1,0,6002,225280,0,15360,1,7639637.718750,42,1,64,8,1,0.755674,1000,0,1,
7566119.953125,10,1,168960,131.288,130.238,522784.031250,23040,13,2,13,0,0.737008,64,49392,1,62,150,96,40,280246.328125,4,48,1,0,6002,168960,0,11520,1,7565546.312500,42,1,96,4,1,0.737064,1000,0,1,
7626165.750000,10,1,253440,135.261,134.179,440951.109375,34560,13,2,13,0,0.715357,64,72912,1,62,100,96,60,362228.906250,4,48,1,0,6002,253440,0,17280,1,7625971.578125,42,1,96,6,1,0.715417,1000,0,1,
7453326.828125,10,1,225280,136.972,134.415,492145.859375,30720,13,2,13,0,0.706413,64,65520,1,46,150,128,40,302272.281250,4,48,1,0,6002,225280,0,15360,1,7454547.671875,42,1,128,4,1,0.706479,1000,0,1,
7608480.281250,10,1,112640,234.209,261.481,538121.593750,7680,13,2,13,0,0.413103,64,17136,1,200,157,30,38,368540.125000,4,63,1,0,6004,100320,3840,3840,2,7610051.843750,42,1,32,4,0.890625,0.41317,1000,7680,1,
7518755.656250,10,1,168960,195.442,214.726,505580.812500,11520,13,2,13,0,0.495062,64,25296,1,200,103,30,58,385665.312500,4,63,1,0,6004,153120,5760,5760,2,7519585.031250,42,1,32,6,0.90625,0.495123,1000,11520,1,
7545958.718750,10,1,225280,219.719,237.491,478067.968750,15360,13,2,13,0,0.440355,64,33456,1,200,76,30,78,396885.250000,4,63,1,0,6004,205920,7680,7680,2,7548476.593750,42,1,32,8,0.914062,0.440418,1000,15360,1,
7413275.875000,10,1,281600,161.173,174.783,467859.000000,19200,13,2,13,0,0.600341,64,41616,1,200,61,30,98,409962.312500,4,63,1,0,6004,258720,9600,9600,2,7415417.531250,42,1,32,10,0.91875,0.6004,1000,19200,1,
7343136.906250,10,1,337920,173.159,184.703,429400.125000,23040,13,2,13,0,0.558778,64,49776,1,200,50,30,118,433951.937500,4,63,1,0,6004,311520,11520,11520,2,7344801.937500,42,1,32,12,0.921875,0.558838,1000,23040,1,
7517292.781250,10,1,225280,228.114,244.489,603040.406250,15360,13,2,13,0,0.424141,64,33264,1,96,157,62,38,263875.000000,4,63,1,0,6004,207328,7680,7680,2,7520482.625000,42,1,64,4,0.920312,0.42421,1000,15360,1,
7339973.125000,10,1,337920,175.17,184.755,564921.468750,23040,13,2,13,0,0.552361,64,49104,1,96,103,62,58,288711.750000,4,63,1,0,6004,316448,11520,11520,2,7342533.156250,42,1,64,6,0.936458,0.552425,1000,23040,1,
7401493.093750,10,1,450560,186.19,193.2,508135.250000,30720,13,2,13,0,0.519661,64,64944,1,96,76,62,78,331666.531250,4,63,1,0,6004,425568,15360,15360,2,7401868.531250,42,1,64,8,0.944531,0.519728,1000,30720,1,
7368863.906250,10,1,337920,181.442,191.429,605841.843750,23040,13,2,13,0,0.533268,64,49392,1,63,157,94,38,247144.562500,4,63,1,0,6004,314336,11520,11520,2,7369327.906250,42,1,96,4,0.930208,0.533327,1000,23040,1,
7388050.218750,10,1,450560,188.573,197.899,586215.312500,30720,13,2,13,0,0.513101,64,65520,1,47,157,126,38,263135.062500,4,63,1,0,6004,421344,15360,15360,2,7389986.375000,42,1,128,4,0.935156,0.51316,1000,30720,1,
8235010.590909,10,1,168960,220.466,278.465,653981.363636,7680,13,2,13,0,0.438862,64,17136,1,214,166,28,36,368031.227273,4,63,1,0,6006,133056,7680,3840,3,8239502.409091,42,1,32,4,0.7875,0.438925,1000,15360,1,
8131999.727273,10,1,253440,198.226,242.726,626544.318182,11520,13,2,13,0,0.486801,64,25296,1,214,107,28,56,364204.954545,4,63,1,0,5998,206976,11520,5760,3,8138121.000000,42,1,32,6,0.816667,0.486869,1000,23040,1,
8076648.409091,10,1,337920,221.616,263.055,565226.000000,15360,13,2,13,0,0.436577,64,33456,1,214,78,28,76,395404.500000,4,63,1,0,6006,280896,15360,7680,3,8081486.727273,42,1,32,8,0.83125,0.436647,1000,30720,1,
7710003.681818,10,1,422400,165.869,195.623,533798.727273,19200,13,2,13,0,0.583339,64,41616,1,214,62,28,96,420813.909091,4,63,1,0,6006,354816,19200,9600,3,7712537.909091,42,1,32,10,0.84,0.583399,1000,38400,1,
7705514.409091,10,1,506880,176.363,205.315,504318.318182,23040,13,2,13,0,0.548628,64,49776,1,214,51,28,116,438311.772727,4,63,1,0,6006,428736,23040,11520,3,7708557.227273,42,1,32,12,0.845833,0.548687,1000,46080,1,
7954440.500000,10,1,337920,223.692,264.056,677228.136364,15360,13,2,13,0,0.432533,64,33264,1,100,166,60,36,277997.090909,4,63,1,0,6006,285120,15360,7680,3,7947886.136364,42,1,64,4,0.84375,0.432594,1000,30720,1,
7633937.954545,10,1,506880,180.889,206.454,605145.636364,23040,13,2,13,0,0.534897,64,49104,1,100,107,60,56,318362.227273,4,63,1,0,6006,443520,23040,11520,3,7637988.318182,42,1,64,6,0.875,0.534959,1000,46080,1,
7674020.681818,10,1,675840,198.463,220.161,546648.500000,30720,13,2,13,0,0.487527,64,64944,1,100,78,60,76,351064.181818,4,63,1,0,6006,601920,30720,15360,3,7679706.636364,42,1,64,8,0.890625,0.487588,1000,61440,1,
7634799.772727,10,1,506880,183.069,210.7,650069.227273,23040,13,2,13,0,0.528529,64,49392,1,65,166,92,36,280349.681818,4,63,1,0,6006,437184,23040,11520,3,7637798.227273,42,1,96,4,0.8625,0.528588,1000,46080,1,
7657659.090909,10,1,675840,196.882,223.112,619981.772727,30720,13,2,13,0,0.491445,64,65520,1,48,166,124,36,296224.454545,4,63,1,0,6006,589248,30720,15360,3,7663692.363636,42,1,128,4,0.871875,0.491502,1000,61440,1,
7952825.250000,10,1,225280,202.054,290.814,748143.687500,7680,13,2,13,0,0.478857,64,17136,1,230,176,26,34,412215.562500,4,63,1,0,6008,155584,11520,3840,4,7956825.875000,42,1,32,4,0.690625,0.478921,1000,23040,1,
7813843.875000,10,1,337920,188.239,256.306,691662.625000,11520,13,2,13,0,0.514009,64,25296,1,230,111,26,54,410860.437500,4,63,1,0,6008,247104,17280,5760,4,7819294.000000,42,1,32,6,0.73125,0.51407,1000,34560,1,
7794593.687500,10,1,450560,206.299,273.305,610721.312500,15360,13,2,13,0,0.469003,64,33456,1,230,81,26,74,461715.687500,4,63,1,0,6008,338624,23040,7680,4,7799519.562500,42,1,32,8,0.751563,0.469066,1000,46080,1,
7431035.750000,10,1,563200,165.162,212.729,546831.125000,19200,13,2,13,0,0.585831,64,41616,1,230,63,26,94,496429.562500,4,63,1,0,6008,430144,28800,9600,4,7434640.562500,42,1,32,10,0.76375,0.585896,1000,57600,1,
7469415.375000,10,1,675840,176.045,224.586,493693.250000,23040,13,2,13,0,0.549615,64,49776,1,230,52,26,114,534043.500000,4,63,1,0,6008,521664,34560,11520,4,7472595.625000,42,1,32,12,0.771875,0.549679,1000,69120,1,
7981336.062500,10,1,450560,212.891,274.438,735858.125000,15360,13,2,13,0,0.454476,64,33264,1,103,176,58,34,307990.437500,4,63,1,0,6008,347072,23040,7680,4,7985660.062500,42,1,64,4,0.770312,0.454543,1000,46080,1,
7786603.125000,10,1,675840,188.131,229.43,627750.375000,23040,13,2,13,0,0.5143,64,49104,1,103,111,58,54,359404.375000,4,63,1,0,6008,551232,34560,11520,4,7797912.875000,42,1,64,6,0.815625,0.514365,1000,69120,1,
7805044.375000,10,1,901120,205.95,244.372,562682.562500,30720,13,2,13,0,0.469802,64,64944,1,103,81,58,74,397896.375000,4,63,1,0,6008,755392,46080,15360,4,7831143.562500,42,1,64,8,0.838281,0.469862,1000,92160,1,
7755503.750000,10,1,675840,185.166,229.428,690715.687500,23040,13,2,13,0,0.522541,64,49392,1,66,176,90,34,309924.250000,4,63,1,0,6008,538560,34560,11520,4,7773725.312500,42,1,96,4,0.796875,0.522602,1000,69120,1,
7828209.437500,10,1,901120,196.687,241.241,664079.812500,30720,13,2,13,0,0.491923,64,65520,1,49,176,122,34,327022.562500,4,63,1,0,6008,730048,46080,15360,4,7821144.500000,42,1,128,4,0.810156,0.491991,1000,92160,1,
8723262.230769,10,1,281600,178.722,297.075,896381.230769,7680,13,2,13,0,0.541385,64,17136,1,250,187,24,32,446916.307692,4,63,1,0,6010,168960,15360,3840,5,8727907.692308,42,1,32,4,0.6,0.541445,1000,30720,1,
8512146.076923,10,1,422400,171.519,262.996,789963.076923,11520,13,2,13,0,0.564123,64,25296,1,250,115,24,52,451933.307692,4,63,1,0,6010,274560,23040,5760,5,8517351.769231,42,1,32,6,0.65,0.564183,1000,46080,1,
8406938.076923,10,1,563200,189.499,279.617,698250.000000,15360,13,2,13,0,0.510591,64,33456,1,250,83,24,72,496426.923077,4,63,1,0,6010,380160,30720,7680,5,8406474.230769,42,1,32,8,0.675,0.510651,1000,61440,1,
8114376.923077,10,1,704000,154.269,222.833,644209.615385,19200,13,2,13,0,0.62721,64,41616,1,250,65,24,92,524676.538462,4,63,1,0,6010,485760,38400,9600,5,8116811.538462,42,1,32,10,0.69,0.627269,1000,76800,1,
8052649.307692,10,1,844800,165.925,234.507,594439.153846,23040,13,2,13,0,0.583145,64,49776,1,250,53,24,112,550424.615385,4,63,1,0,6010,591360,46080,11520,5,8061380.923077,42,1,32,12,0.7,0.583203,1000,92160,1,
8371303.153846,10,1,563200,197.63,281.2,815634.307692,15360,13,2,13,0,0.489581,64,33264,1,107,187,56,32,335984.615385,4,63,1,0,6010,394240,30720,7680,5,8382447.923077,42,1,64,4,0.7,0.489642,1000,61440,1,
8085140.923077,10,1,844800,181.191,237.819,689581.461538,23040,13,2,13,0,0.534007,64,49104,1,107,115,56,52,373214.153846,4,63,1,0,6010,640640,46080,11520,5,8082264.846154,42,1,64,6,0.758333,0.534066,1000,92160,1,
8151848.307692,10,1,1126400,200.965,253.834,617526.076923,30720,13,2,13,0,0.481452,64,64944,1,107,83,56,72,405024.615385,4,63,1,0,6010,887040,61440,15360,5,8162128.538462,42,1,64,8,0.7875,0.481516,1000,122880,1,
8043592.230769,10,1,844800,175.631,238.221,761081.923077,23040,13,2,13,0,0.550915,64,49392,1,68,187,88,32,335461.538462,4,63,1,0,6010,619520,46080,11520,5,8081365.538462,42,1,96,4,0.733333,0.550974,1000,92160,1,
8165742.692308,10,1,1126400,190.21,252.937,724137.000000,30720,13,2,13,0,0.508678,64,65520,1,50,187,120,32,352341.538462,4,63,1,0,6010,844800,61440,15360,5,8207026.076923,42,1,128,4,0.75,0.508744,1000,122880,1,
8588347.545455,10,1,337920,154.167,298.193,1076027.363636,7680,13,2,13,0,0.62762,64,17136,1,272,200,22,30,489689.363636,4,63,1,0,6012,174240,19200,3840,6,8596188.545455,42,1,32,4,0.515625,0.627684,1000,38400,1,
8333416.000000,10,1,506880,154.166,268.373,927085.909091,11520,13,2,13,0,0.627624,64,25296,1,272,120,22,50,482532.363636,4,63,1,0,6012,290400,28800,5760,6,8340556.090909,42,1,32,6,0.572917,0.627686,1000,57600,1,
8244111.363636,10,1,675840,172.614,283.794,788617.636364,15360,13,2,13,0,0.560542,64,33456,1,272,85,22,70,542309.363636,4,63,1,0,6012,406560,38400,7680,6,8260648.272727,42,1,32,8,0.601562,0.560602,1000,76800,1,
7890031.636364,10,1,844800,143.35,228.749,707971.636364,19200,13,2,13,0,0.674984,64,41616,1,272,66,22,90,583819.818182,4,63,1,0,6012,522720,48000,9600,6,7896675.545455,42,1,32,10,0.61875,0.675046,1000,96000,1,
7855272.909091,10,1,1013760,152.823,240.713,672533.090909,23040,13,2,13,0,0.629728,64,49776,1,272,54,22,110,595893.636364,4,63,1,0,5996,638880,57600,11520,6,7856654.636364,42,1,32,12,0.630208,0.62983,1000,115200,1,
8298173.272727,10,1,675840,180.674,285.225,926087.909091,15360,13,2,13,0,0.535541,64,33264,1,111,200,54,30,352591.272727,4,63,1,0,6012,427680,38400,7680,6,8301165.818182,42,1,64,4,0.632812,0.535593,1000,76800,1,
7904383.454545,10,1,1013760,171.365,243.476,767714.363636,23040,13,2,13,0,0.564628,64,49104,1,111,120,54,50,382495.181818,4,63,1,0,6012,712800,57600,11520,6,7885725.272727,42,1,64,6,0.703125,0.564688,1000,115200,1,
7934209.363636,10,1,1351680,193.122,259.144,659757.272727,30720,13,2,13,0,0.501001,64,64944,1,111,85,54,70,426300.636364,4,63,1,0,6012,997920,76800,15360,6,7966047.545455,42,1,64,8,0.738281,0.501071,1000,153600,1,
7984160.181818,10,1,1013760,165.527,243.655,842768.363636,23040,13,2,13,0,0.584543,64,49392,1,69,200,86,30,347817.000000,4,63,1,0,6012,681120,57600,11520,6,8016536.818182,42,1,96,4,0.671875,0.584607,1000,115200,1,
8057024.545455,10,1,1351680,182.336,259.322,787905.181818,30720,13,2,13,0,0.530655,64,65520,1,50,200,118,30,362007.818182,4,63,1,0,6012,934560,76800,15360,6,8070306.545455,42,1,128,4,0.691406,0.530713,1000,153600,1,
9308225.000000,10,1,394240,131.464,300.09,1290099.900000,7680,13,2,13,0,0.736019,64,17136,1,300,214,20,28,552351.900000,4,63,1,0,6014,172480,23040,3840,7,9318944.600000,42,1,32,4,0.4375,0.736077,1000,46080,1,
8966589.000000,10,1,591360,135.456,270.912,1053203.600000,11520,13,2,13,0,0.71433,64,25296,1,300,125,20,48,566477.000000,4,63,1,0,6014,295680,34560,5760,7,8974800.900000,42,1,32,6,0.5,0.714387,1000,69120,1,
8792856.800000,10,1,788480,151.725,284.839,896444.900000,15360,13,2,13,0,0.637723,64,33456,1,300,88,20,68,622832.200000,4,63,1,0,6014,418880,46080,7680,7,8802734.500000,42,1,32,8,0.53125,0.637785,1000,92160,1,
8460110.000000,10,1,985600,128.108,232.303,810655.200000,19200,13,2,13,0,0.755304,64,41616,1,300,68,20,88,657170.100000,4,63,1,0,6014,542080,57600,9600,7,8471399.200000,42,1,32,10,0.55,0.755362,1000,115200,1,
8339686.000000,10,1,1182720,138.604,243.943,735416.100000,23040,13,2,13,0,0.698105,64,49776,1,300,55,20,108,690296.400000,4,63,1,0,6014,665280,69120,11520,7,8362102.700000,42,1,32,12,0.5625,0.698163,1000,138240,1,
8768852.900000,10,1,788480,163.782,286.626,1031166.300000,15360,13,2,13,0,0.590775,64,33264,1,115,214,52,28,386923.400000,4,63,1,0,6014,448448,46080,7680,7,8774871.000000,42,1,64,4,0.56875,0.590834,1000,92160,1,
8322863.900000,10,1,1182720,161.096,247.014,830954.700000,23040,13,2,13,0,0.600627,64,49104,1,115,125,52,48,410140.600000,4,63,1,0,6014,768768,69120,11520,7,8320256.800000,42,1,64,6,0.65,0.600686,1000,138240,1,
8269345.000000,10,1,1576960,182.127,262.134,718006.600000,30720,13,2,13,0,0.53126,64,64944,1,115,88,52,68,447540.700000,4,63,1,0,6014,1089088,92160,15360,7,8285685.600000,42,1,64,8,0.690625,0.53132,1000,184320,1,
8547645.000000,10,1,1182720,152.191,247.314,909439.100000,23040,13,2,13,0,0.634074,64,49392,1,71,214,84,28,402505.600000,4,63,1,0,6006,724416,69120,11520,7,8546788.100000,42,1,96,4,0.6125,0.634139,1000,138240,1,
8443931.200000,10,1,1576960,169.533,263.152,875387.700000,30720,13,2,13,0,0.570728,64,65520,1,51,214,116,28,380149.500000,4,63,1,0,6014,1000384,92160,15360,7,8460633.700000,42,1,128,4,0.634375,0.570791,1000,184320,1,
9208429.750000,10,1,450560,112.367,305.997,1577906.875000,7680,13,2,13,0,0.861123,64,17136,1,333,230,18,26,621553.250000,4,63,1,0,6016,164736,26880,3840,8,9225771.750000,42,1,32,4,0.365625,0.861181,1000,53760,1,
8757680.375000,10,1,675840,119.456,275.799,1248869.125000,11520,13,2,13,0,0.810011,64,25296,1,333,130,18,46,619719.625000,4,63,1,0,6016,291456,40320,5760,8,8774726.625000,42,1,32,6,0.43125,0.810075,1000,80640,1,
8532812.625000,10,1,901120,135.865,289.555,1035439.625000,15360,13,2,13,0,0.712177,64,33456,1,333,90,18,66,690017.875000,4,63,1,0,6016,418176,53760,7680,8,8548773.625000,42,1,32,8,0.464062,0.712237,1000,107520,1,
8188940.000000,10,1,1126400,116.803,238.558,921426.000000,19200,13,2,13,0,0.828416,64,41616,1,333,69,18,86,731728.000000,4,63,1,0,6016,544896,67200,9600,8,8213365.250000,42,1,32,10,0.48375,0.828473,1000,134400,1,
8120247.750000,10,1,1351680,125.951,250.532,841282.875000,23040,13,2,13,0,0.768243,64,49776,1,333,56,18,106,767968.000000,4,63,1,0,6016,671616,80640,11520,8,8136638.500000,42,1,32,12,0.496875,0.768299,1000,161280,1,
8661831.875000,10,1,901120,147.885,290.248,1165875.750000,15360,13,2,13,0,0.654285,64,33264,1,120,230,50,26,421327.875000,4,63,1,0,6016,457600,53760,7680,8,8675872.125000,42,1,64,4,0.507812,0.654348,1000,107520,1,
8186523.250000,10,1,1351680,151.816,252.623,903492.500000,23040,13,2,13,0,0.637343,64,49104,1,120,130,50,46,442269.500000,4,63,1,0,6016,809600,80640,11520,8,8192464.500000,42,1,64,6,0.598958,0.637401,1000,161280,1,
8043734.500000,10,1,1802240,173.992,267.251,769353.250000,30720,13,2,13,0,0.556101,64,64944,1,120,90,50,66,473586.000000,4,63,1,0,6016,1161600,107520,15360,8,8030422.000000,42,1,64,8,0.644531,0.556165,1000,215040,1,
8619768.625000,10,1,1351680,141.59,253.579,1049856.125000,23040,13,2,13,0,0.683382,64,49392,1,73,230,82,26,398757.750000,4,63,1,0,6016,750464,80640,11520,8,8616837.375000,42,1,96,4,0.555208,0.683437,1000,161280,1,
8565419.625000,10,1,1802240,158.082,268.894,968468.500000,30720,13,2,13,0,0.612083,64,65520,1,52,230,114,26,407204.875000,4,63,1,0,6016,1043328,107520,15360,8,8586806.000000,42,1,128,4,0.578906,0.612137,1000,215040,1,
7631513.562500,11,1,61952,135.618,134.896,337292.531250,8448,13,2,13,0,0.713473,64,18768,1,187,136,32,44,466495.875000,4,50,1,0,6002,61952,0,4224,1,7632916.765625,42,1,32,4,1,0.713532,1000,0,1,
