Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,Global Loads/Block,phase3_shared_loads,Dimensions,phase2_global_loads,phase2_shared_loads,num_sfu,EventElapsed,Time Steps,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Device,Real Per Block X,Real Per Block Y,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,num_fp,shared_stores,
4,1,294912,375.31,481.251,20480,5,2,5,0,8,0.0920199,64,17680,1,49,230,Tesla C2050,122,26,4,20,1,2,6008,228384,12288,4096,4,12,1,128,8,0.774414,0.0920839,1000,61440,96,1,
4,1,46080,295.766,788.711,2560,5,2,5,0,8,0.116781,64,2448,1,250,750,Tesla C2050,24,8,4,20,1,2,6010,17280,2048,512,5,12,1,32,4,0.375,0.116849,1000,10240,96,1,
4,1,69120,367.128,734.257,3840,5,2,5,0,8,0.0940684,64,3536,1,250,375,Tesla C2050,24,16,4,20,1,2,6010,34560,3072,768,5,12,1,32,6,0.5,0.094136,1000,15360,96,1,
4,1,92160,416.973,741.285,5120,5,2,5,0,8,0.0828186,64,4624,1,250,250,Tesla C2050,24,24,4,20,1,2,6010,51840,4096,1024,5,12,1,32,8,0.5625,0.0828831,1000,20480,96,1,
4,1,115200,436.11,724.912,6400,5,2,5,0,8,0.079185,64,5712,1,250,187,Tesla C2050,24,32,4,20,1,2,6010,69120,5120,1280,5,12,1,32,10,0.6,0.079246,1000,25600,96,1,
4,1,138240,433.62,693.791,7680,5,2,5,0,8,0.0796363,64,6800,1,250,150,Tesla C2050,24,40,4,20,1,2,6010,86400,6144,1536,5,12,1,32,12,0.625,0.0797012,1000,30720,96,1,
4,1,92160,343.508,784.114,5120,5,2,5,0,8,0.100544,64,4752,1,107,750,Tesla C2050,56,8,4,20,1,2,6010,40320,4096,1024,5,12,1,64,4,0.4375,0.100609,1000,20480,96,1,
4,1,138240,394.831,675.951,7680,5,2,5,0,8,0.0874692,64,6864,1,107,375,Tesla C2050,56,16,4,20,1,2,6010,80640,6144,1536,5,12,1,64,6,0.583333,0.0875311,1000,30720,96,1,
4,1,184320,455.15,692.637,10240,5,2,5,0,8,0.0758668,64,8976,1,107,250,Tesla C2050,56,24,4,20,1,2,6010,120960,8192,2048,5,12,1,64,8,0.65625,0.0759311,1000,40960,96,1,
4,1,230400,470.359,669.256,12800,5,2,5,0,8,0.0734093,64,11088,1,107,187,Tesla C2050,56,32,4,20,1,2,6010,161280,10240,2560,5,12,1,64,10,0.7,0.0734758,1000,51200,96,1,
4,1,276480,489.788,670.813,15360,5,2,5,0,8,0.0704959,64,13200,1,107,150,Tesla C2050,56,40,4,20,1,2,6010,201600,12288,3072,5,12,1,64,12,0.729167,0.0705612,1000,61440,96,1,
4,1,138240,316.382,688.447,7680,5,2,5,0,8,0.10917,64,7056,1,68,750,Tesla C2050,88,8,4,20,1,2,6010,63360,6144,1536,5,12,1,96,4,0.458333,0.109235,1000,30720,96,1,
4,1,207360,416.295,679.393,11520,5,2,5,0,8,0.0829531,64,10192,1,68,375,Tesla C2050,88,16,4,20,1,2,6010,126720,9216,2304,5,12,1,96,6,0.611111,0.0830181,1000,46080,96,1,
4,1,276480,466.661,676.969,15360,5,2,5,0,8,0.073993,64,13328,1,68,250,Tesla C2050,88,24,4,20,1,2,6010,190080,12288,3072,5,12,1,96,8,0.6875,0.0740581,1000,61440,96,1,
4,1,345600,434.259,589.017,19200,5,2,5,0,8,0.0795214,64,16464,1,68,187,Tesla C2050,88,32,4,20,1,2,6010,253440,15360,3840,5,12,1,96,10,0.733333,0.0795839,1000,76800,96,1,
4,1,184320,335.177,715.043,10240,5,2,5,0,8,0.103045,64,9360,1,50,750,Tesla C2050,120,8,4,20,1,2,6010,86400,8192,2048,5,12,1,128,4,0.46875,0.10311,1000,40960,96,1,
4,1,276480,428.646,685.833,15360,5,2,5,0,8,0.0805611,64,13520,1,50,375,Tesla C2050,120,16,4,20,1,2,6010,172800,12288,3072,5,12,1,128,6,0.625,0.080626,1000,61440,96,1,
4,1,368640,417.845,594.269,20480,5,2,5,0,8,0.0826097,64,17680,1,50,250,Tesla C2050,120,24,4,20,1,2,6010,259200,16384,4096,5,12,1,128,8,0.703125,0.08271,1000,81920,96,1,
4,1,55296,246.329,952.911,2560,5,2,5,0,8,0.140236,64,2448,1,272,1000,Tesla C2050,22,6,4,20,1,2,6012,14256,2560,512,6,12,1,32,4,0.257812,0.1403,1000,12800,96,1,
4,1,82944,358.075,889.294,3840,5,2,5,0,8,0.0964532,64,3536,1,272,428,Tesla C2050,22,14,4,20,1,2,6012,33264,3840,768,6,12,1,32,6,0.401042,0.0965161,1000,19200,96,1,
4,1,110592,418.474,885.366,5120,5,2,5,0,8,0.0820797,64,4624,1,272,272,Tesla C2050,22,22,4,20,1,2,5996,52272,5120,1024,6,12,1,32,8,0.472656,0.0821459,1000,25600,96,1,
4,1,138240,440.402,851.835,6400,5,2,5,0,8,0.0784105,64,5712,1,272,200,Tesla C2050,22,30,4,20,1,2,6012,71280,6400,1280,6,12,1,32,10,0.515625,0.0784738,1000,32000,96,1,
4,1,165888,453.305,825.939,7680,5,2,5,0,8,0.076174,64,6800,1,272,157,Tesla C2050,22,38,4,20,1,2,6012,90288,7680,1536,6,12,1,32,12,0.544271,0.0762401,1000,38400,96,1,
4,1,110592,303.571,958.475,5120,5,2,5,0,8,0.113779,64,4752,1,111,1000,Tesla C2050,54,6,4,20,1,2,6012,34992,5120,1024,6,12,1,64,4,0.316406,0.113845,1000,25600,96,1,
4,1,165888,397.631,806.001,7680,5,2,5,0,8,0.0868528,64,6864,1,111,428,Tesla C2050,54,14,4,20,1,2,6012,81648,7680,1536,6,12,1,64,6,0.492188,0.0869148,1000,38400,96,1,
4,1,221184,478.994,822.715,10240,5,2,5,0,8,0.0720911,64,8976,1,111,272,Tesla C2050,54,22,4,20,1,2,6012,128304,10240,2048,6,12,1,64,8,0.580078,0.0721512,1000,51200,96,1,
4,1,276480,511.629,807.691,12800,5,2,5,0,8,0.067483,64,11088,1,111,200,Tesla C2050,54,30,4,20,1,2,6012,174960,12800,2560,6,12,1,64,10,0.632812,0.067549,1000,64000,96,1,
4,1,331776,544.809,810.188,15360,5,2,5,0,8,0.0633687,64,13200,1,111,157,Tesla C2050,54,38,4,20,1,2,6012,221616,15360,3072,6,12,1,64,12,0.667969,0.0634351,1000,76800,96,1,
4,1,165888,287.126,845.3,7680,5,2,5,0,8,0.120301,64,7056,1,69,1000,Tesla C2050,86,6,4,20,1,2,6012,55728,7680,1536,6,12,1,96,4,0.335938,0.120365,1000,38400,96,1,
4,1,248832,432.185,816.85,11520,5,2,5,0,8,0.0799008,64,10192,1,69,428,Tesla C2050,86,14,4,20,1,2,6012,130032,11520,2304,6,12,1,96,6,0.522569,0.0799658,1000,57600,96,1,
4,1,331776,508.228,813.945,15360,5,2,5,0,8,0.0679349,64,13328,1,69,272,Tesla C2050,86,22,4,20,1,2,6012,204336,15360,3072,6,12,1,96,8,0.615885,0.068001,1000,76800,96,1,
4,1,414720,483.113,711.142,19200,5,2,5,0,8,0.0714373,64,16464,1,69,200,Tesla C2050,86,30,4,20,1,2,6012,278640,19200,3840,6,12,1,96,10,0.671875,0.0715361,1000,96000,96,1,
4,1,221184,299.009,850.513,10240,5,2,5,0,8,0.115518,64,9360,1,50,1000,Tesla C2050,118,6,4,20,1,2,6012,76464,10240,2048,6,12,1,128,4,0.345703,0.115582,1000,51200,96,1,
4,1,331776,451.274,824.087,15360,5,2,5,0,8,0.0765209,64,13520,1,50,428,Tesla C2050,118,14,4,20,1,2,6012,178416,15360,3072,6,12,1,128,6,0.53776,0.0765831,1000,76800,96,1,
4,1,442368,460.511,712.585,20480,5,2,5,0,8,0.0749823,64,17680,1,50,272,Tesla C2050,118,22,4,20,1,2,6012,280368,20480,4096,6,12,1,128,8,0.633789,0.075047,1000,102400,96,1,
4,1,64512,168.104,1075.86,2560,5,2,5,0,8,0.205525,64,2448,1,300,1500,Tesla C2050,20,4,4,20,1,2,6014,10080,3072,512,7,12,1,32,4,0.15625,0.205587,1000,15360,96,1,
4,1,96768,304.937,975.798,3840,5,2,5,0,8,0.113268,64,3536,1,300,500,Tesla C2050,20,12,4,20,1,2,6014,30240,4608,768,7,12,1,32,6,0.3125,0.113335,1000,23040,96,1,
4,1,129024,381.461,976.54,5120,5,2,5,0,8,0.0905364,64,4624,1,300,300,Tesla C2050,20,20,4,20,1,2,6014,50400,6144,1024,7,12,1,32,8,0.390625,0.0905991,1000,30720,96,1,
4,1,161280,411.224,938.687,6400,5,2,5,0,8,0.0839771,64,5712,1,300,214,Tesla C2050,20,28,4,20,1,2,6014,70560,7680,1280,7,12,1,32,10,0.4375,0.0840418,1000,38400,96,1,
4,1,193536,429.242,912.054,7680,5,2,5,0,8,0.0804494,64,6800,1,300,166,Tesla C2050,20,36,4,20,1,2,6014,90720,9216,1536,7,12,1,32,12,0.46875,0.080514,1000,46080,96,1,
4,1,129024,220.609,1082.46,5120,5,2,5,0,8,0.156591,64,4752,1,115,1500,Tesla C2050,52,4,4,20,1,2,6014,26208,6144,1024,7,12,1,64,4,0.203125,0.156657,1000,30720,96,1,
4,1,193536,363.602,892.038,7680,5,2,5,0,8,0.0949788,64,6864,1,115,500,Tesla C2050,52,12,4,20,1,2,6014,78624,9216,1536,7,12,1,64,6,0.40625,0.0950489,1000,46080,96,1,
4,1,258048,465.08,912.797,10240,5,2,5,0,8,0.0742438,64,8976,1,115,300,Tesla C2050,52,20,4,20,1,2,6014,131040,12288,2048,7,12,1,64,8,0.507812,0.0743098,1000,61440,96,1,
4,1,322560,515.229,901.674,12800,5,2,5,0,8,0.0670142,64,11088,1,115,214,Tesla C2050,52,28,4,20,1,2,6014,183456,15360,2560,7,12,1,64,10,0.56875,0.0670769,1000,76800,96,1,
4,1,387072,553.979,902.439,15360,5,2,5,0,8,0.0623188,64,13200,1,115,166,Tesla C2050,52,36,4,20,1,2,6014,235872,18432,3072,7,12,1,64,12,0.609375,0.0623851,1000,92160,96,1,
4,1,193536,208.967,949.546,7680,5,2,5,0,8,0.165321,64,7056,1,71,1500,Tesla C2050,84,4,4,20,1,2,6014,42336,9216,1536,7,12,1,96,4,0.21875,0.165385,1000,46080,96,1,
4,1,290304,399.629,907.958,11520,5,2,5,0,8,0.0864149,64,10192,1,71,500,Tesla C2050,84,12,4,20,1,2,6014,127008,13824,2304,7,12,1,96,6,0.4375,0.0864801,1000,69120,96,1,
4,1,387072,500.638,909.959,15360,5,2,5,0,8,0.0689672,64,13328,1,71,300,Tesla C2050,84,20,4,20,1,2,6014,211680,18432,3072,7,12,1,96,8,0.546875,0.069032,1000,92160,96,1,
4,1,483840,474.987,771.865,19200,5,2,5,0,8,0.0725012,64,16464,1,71,214,Tesla C2050,84,28,4,20,1,2,6006,296352,23040,3840,7,12,1,96,10,0.6125,0.072566,1000,115200,96,1,
4,1,258048,222.336,967.608,10240,5,2,5,0,8,0.155375,64,9360,1,51,1500,Tesla C2050,116,4,4,20,1,2,6014,58464,12288,2048,7,12,1,128,4,0.226562,0.15544,1000,61440,96,1,
4,1,387072,420.279,914.528,15360,5,2,5,0,8,0.0821653,64,13520,1,51,500,Tesla C2050,116,12,4,20,1,2,6014,175392,18432,3072,7,12,1,128,6,0.453125,0.082231,1000,92160,96,1,
4,1,516096,453.949,790.235,20480,5,2,5,0,8,0.0760695,64,17680,1,51,300,Tesla C2050,116,20,4,20,1,2,6014,292320,24576,4096,7,12,1,128,8,0.566406,0.0761318,1000,122880,96,1,
4,1,73728,97.3211,1382.74,2560,5,2,5,0,8,0.355054,64,2448,1,333,3000,Tesla C2050,18,2,4,20,1,2,6016,5184,3584,512,8,12,1,32,4,0.0703125,0.355113,1000,17920,96,1,
4,1,110592,296.113,1262.15,3840,5,2,5,0,8,0.116647,64,3536,1,333,600,Tesla C2050,18,10,4,20,1,2,6016,25920,5376,768,8,12,1,32,6,0.234375,0.116712,1000,26880,96,1,
4,1,147456,388.77,1228.71,5120,5,2,5,0,8,0.0886559,64,4624,1,333,333,Tesla C2050,18,18,4,20,1,2,6010,46656,7168,1024,8,12,1,32,8,0.316406,0.0887179,1000,35840,96,1,
4,1,184320,431.654,1175.48,6400,5,2,5,0,8,0.0799979,64,5712,1,333,230,Tesla C2050,18,26,4,20,1,2,6016,67392,8960,1280,8,12,1,32,10,0.365625,0.0800641,1000,44800,96,1,
4,1,221184,456.069,1140.45,7680,5,2,5,0,8,0.0757118,64,6800,1,333,176,Tesla C2050,18,34,4,20,1,2,6016,88128,10752,1536,8,12,1,32,12,0.398438,0.075778,1000,53760,96,1,
4,1,147456,134.143,1373.62,5120,5,2,5,0,8,0.257574,64,4752,1,120,3000,Tesla C2050,50,2,4,20,1,2,6016,14400,7168,1024,8,12,1,64,4,0.0976562,0.257636,1000,35840,96,1,
4,1,221184,369.78,1135.96,7680,5,2,5,0,8,0.0933906,64,6864,1,120,600,Tesla C2050,50,10,4,20,1,2,6016,72000,10752,1536,8,12,1,64,6,0.325521,0.093461,1000,53760,96,1,
4,1,294912,511.742,1163.33,10240,5,2,5,0,8,0.0674695,64,8976,1,120,333,Tesla C2050,50,18,4,20,1,2,6016,129600,14336,2048,8,12,1,64,8,0.439453,0.067534,1000,71680,96,1,
4,1,368640,577.492,1133.42,12800,5,2,5,0,8,0.0597808,64,11088,1,120,230,Tesla C2050,50,26,4,20,1,2,6016,187200,17920,2560,8,12,1,64,10,0.507812,0.059845,1000,89600,96,1,
4,1,442368,628.123,1132.03,15360,5,2,5,0,8,0.0549545,64,13200,1,120,176,Tesla C2050,50,34,4,20,1,2,6016,244800,21504,3072,8,12,1,64,12,0.553385,0.055021,1000,107520,96,1,
4,1,221184,129.581,1210.8,7680,5,2,5,0,8,0.266641,64,7056,1,73,3000,Tesla C2050,82,2,4,20,1,2,6016,23616,10752,1536,8,12,1,96,4,0.106771,0.266706,1000,53760,96,1,
4,1,331776,411.385,1153.19,11520,5,2,5,0,8,0.0839452,64,10192,1,73,600,Tesla C2050,82,10,4,20,1,2,6016,118080,16128,2304,8,12,1,96,6,0.355903,0.0840089,1000,80640,96,1,
4,1,442368,556.063,1153.48,15360,5,2,5,0,8,0.0620863,64,13328,1,73,333,Tesla C2050,82,18,4,20,1,2,6016,212544,21504,3072,8,12,1,96,8,0.480469,0.0621512,1000,107520,96,1,
4,1,552960,556.065,995.876,19200,5,2,5,0,8,0.062085,64,16464,1,73,230,Tesla C2050,82,26,4,20,1,2,6016,307008,26880,3840,8,12,1,96,10,0.555208,0.062151,1000,134400,96,1,
4,1,294912,137.932,1224.1,10240,5,2,5,0,8,0.250496,64,9360,1,52,3000,Tesla C2050,114,2,4,20,1,2,6016,32832,14336,2048,8,12,1,128,4,0.111328,0.250559,1000,71680,96,1,
4,1,442368,436.871,1163.13,15360,5,2,5,0,8,0.0790391,64,13520,1,52,600,Tesla C2050,114,10,4,20,1,2,6016,164160,21504,3072,8,12,1,128,6,0.371094,0.079108,1000,107520,96,1,
4,1,589824,508.745,1002.32,20480,5,2,5,0,8,0.0678642,64,17680,1,52,333,Tesla C2050,114,18,4,20,1,2,6016,295488,28672,4096,8,12,1,128,8,0.500977,0.0679319,1000,143360,96,1,
5,1,11520,146.856,146.464,3200,5,2,5,0,5,0.23527,64,2992,1,187,300,Tesla C2050,32,20,4,21,1,2,6002,11520,0,640,1,12,1,32,4,1,0.235333,1000,0,60,1,
5,1,17280,148.565,148.169,4800,5,2,5,0,5,0.232561,64,4352,1,187,200,Tesla C2050,32,30,4,21,1,2,6002,17280,0,960,1,12,1,32,6,1,0.232626,1000,0,60,1,
5,1,23040,151.858,151.453,6400,5,2,5,0,5,0.227516,64,5712,1,187,150,Tesla C2050,32,40,4,21,1,2,6002,23040,0,1280,1,12,1,32,8,1,0.227581,1000,0,60,1,
5,1,28800,150.042,149.642,8000,5,2,5,0,5,0.230272,64,7072,1,187,120,Tesla C2050,32,50,4,21,1,2,6002,28800,0,1600,1,12,1,32,10,1,0.230335,1000,0,60,1,
5,1,34560,148.854,148.457,9600,5,2,5,0,5,0.232105,64,8432,1,187,100,Tesla C2050,32,60,4,21,1,2,6002,34560,0,1920,1,12,1,32,12,1,0.232174,1000,0,60,1,
5,1,23040,153.715,152.485,6400,5,2,5,0,5,0.224768,64,5808,1,93,300,Tesla C2050,64,20,4,21,1,2,6002,23040,0,1280,1,12,1,64,4,1,0.224832,1000,0,60,1,
5,1,34560,160.636,159.351,9600,5,2,5,0,5,0.215082,64,8448,1,93,200,Tesla C2050,64,30,4,21,1,2,6002,34560,0,1920,1,12,1,64,6,1,0.215145,1000,0,60,1,
5,1,46080,155.51,154.266,12800,5,2,5,0,5,0.222173,64,11088,1,93,150,Tesla C2050,64,40,4,21,1,2,6002,46080,0,2560,1,12,1,64,8,1,0.222236,1000,0,60,1,
5,1,57600,148.284,147.097,16000,5,2,5,0,5,0.233004,64,13728,1,93,120,Tesla C2050,64,50,4,21,1,2,6002,57600,0,3200,1,12,1,64,10,1,0.233067,1000,0,60,1,
5,1,69120,118.743,117.793,19200,5,2,5,0,5,0.290984,64,16368,1,93,100,Tesla C2050,64,60,4,21,1,2,6002,69120,0,3840,1,12,1,64,12,1,0.291048,1000,0,60,1,
5,1,34560,162.838,161.536,9600,5,2,5,0,5,0.212159,64,8624,1,62,300,Tesla C2050,96,20,4,21,1,2,6002,34560,0,1920,1,12,1,96,4,1,0.212235,1000,0,60,1,
5,1,51840,155.743,154.497,14400,5,2,5,0,5,0.22184,64,12544,1,62,200,Tesla C2050,96,30,4,21,1,2,6002,51840,0,2880,1,12,1,96,6,1,0.221904,1000,0,60,1,
5,1,69120,120.649,119.684,19200,5,2,5,0,5,0.286385,64,16464,1,62,150,Tesla C2050,96,40,4,21,1,2,6002,69120,0,3840,1,12,1,96,8,1,0.28645,1000,0,60,1,
5,1,86400,124.944,123.944,24000,5,2,5,0,5,0.276542,64,20384,1,62,120,Tesla C2050,96,50,4,21,1,2,6002,86400,0,4800,1,12,1,96,10,1,0.276605,1000,0,60,1,
5,1,46080,161.154,158.146,12800,5,2,5,0,5,0.214397,64,11440,1,46,300,Tesla C2050,128,20,4,21,1,2,6002,46080,0,2560,1,12,1,128,4,1,0.214453,1000,0,60,1,
5,1,69120,123.235,120.935,19200,5,2,5,0,5,0.280375,64,16640,1,46,200,Tesla C2050,128,30,4,21,1,2,6002,69120,0,3840,1,12,1,128,6,1,0.28044,1000,0,60,1,
5,1,92160,129.526,127.109,25600,5,2,5,0,5,0.266754,64,21840,1,46,150,Tesla C2050,128,40,4,21,1,2,6002,92160,0,5120,1,12,1,128,8,1,0.266818,1000,0,60,1,
5,1,23040,245.113,290.214,3200,5,2,5,0,10,0.140929,64,2992,1,200,333,Tesla C2050,30,18,4,21,1,2,6004,19440,640,640,2,12,1,32,4,0.84375,0.140996,1000,3200,120,1,
5,1,34560,245.091,279.73,4800,5,2,5,0,10,0.140945,64,4352,1,200,214,Tesla C2050,30,28,4,21,1,2,6004,30240,960,960,2,12,1,32,6,0.875,0.141009,1000,4800,120,1,
5,1,46080,249.989,279.099,6400,5,2,5,0,10,0.138179,64,5712,1,200,157,Tesla C2050,30,38,4,21,1,2,6004,41040,1280,1280,2,12,1,32,8,0.890625,0.138246,1000,6400,120,1,
5,1,57600,261.697,290.775,8000,5,2,5,0,10,0.131996,64,7072,1,200,125,Tesla C2050,30,48,4,21,1,2,6004,51840,1600,1600,2,12,1,32,10,0.9,0.132061,1000,8000,120,1,
5,1,69120,263.924,289.964,9600,5,2,5,0,10,0.130882,64,8432,1,200,103,Tesla C2050,30,58,4,21,1,2,6004,62640,1920,1920,2,12,1,32,12,0.90625,0.130947,1000,9600,120,1,
5,1,46080,256.992,292.107,6400,5,2,5,0,10,0.134415,64,5808,1,96,333,Tesla C2050,62,18,4,21,1,2,6004,40176,1280,1280,2,12,1,64,4,0.871875,0.134479,1000,6400,120,1,
5,1,69120,278.265,304.89,9600,5,2,5,0,10,0.124129,64,8448,1,96,214,Tesla C2050,62,28,4,21,1,2,6004,62496,1920,1920,2,12,1,64,6,0.904167,0.124198,1000,9600,120,1,
5,1,92160,268.741,288.033,12800,5,2,5,0,10,0.128535,64,11088,1,96,157,Tesla C2050,62,38,4,21,1,2,6004,84816,2560,2560,2,12,1,64,8,0.920312,0.1286,1000,12800,120,1,
5,1,115200,265.002,282.669,16000,5,2,5,0,10,0.130347,64,13728,1,96,125,Tesla C2050,62,48,4,21,1,2,6004,107136,3200,3200,2,12,1,64,10,0.93,0.130414,1000,16000,120,1,
5,1,138240,215.28,227.06,19200,5,2,5,0,10,0.16047,64,16368,1,96,103,Tesla C2050,62,58,4,21,1,2,6004,129456,3840,3840,2,12,1,64,12,0.936458,0.160535,1000,19200,120,1,
5,1,69120,259.699,290.572,9600,5,2,5,0,10,0.133012,64,8624,1,63,333,Tesla C2050,94,18,4,21,1,2,6004,60912,1920,1920,2,12,1,96,4,0.88125,0.133077,1000,9600,120,1,
5,1,103680,261.818,282.387,14400,5,2,5,0,10,0.131935,64,12544,1,63,214,Tesla C2050,94,28,4,21,1,2,6004,94752,2880,2880,2,12,1,96,6,0.913889,0.132,1000,14400,120,1,
5,1,138240,220.334,232.461,19200,5,2,5,0,10,0.156788,64,16464,1,63,157,Tesla C2050,94,38,4,21,1,2,6004,128592,3840,3840,2,12,1,96,8,0.930208,0.156853,1000,19200,120,1,
5,1,172800,229.868,241.362,24000,5,2,5,0,10,0.150286,64,20384,1,63,125,Tesla C2050,94,48,4,21,1,2,6004,162432,4800,4800,2,12,1,96,10,0.94,0.150347,1000,24000,120,1,
5,1,92160,258.739,288.542,12800,5,2,5,0,10,0.133238,64,11440,1,47,333,Tesla C2050,126,18,4,21,1,2,5998,81648,2560,2560,2,12,1,128,4,0.885938,0.133304,1000,12800,120,1,
5,1,138240,219.668,236.301,19200,5,2,5,0,10,0.156847,64,16640,1,47,214,Tesla C2050,126,28,4,21,1,2,5996,127008,3840,3840,2,12,1,128,6,0.91875,0.156909,1000,19200,120,1,
5,1,184320,236.005,247.677,25600,5,2,5,0,10,0.146377,64,21840,1,47,157,Tesla C2050,126,38,4,21,1,2,6004,172368,5120,5120,2,12,1,128,8,0.935156,0.146438,1000,25600,120,1,
5,1,34560,334.708,477.517,3200,5,2,5,0,10,0.103183,64,2992,1,214,375,Tesla C2050,28,16,4,21,1,2,6006,24192,1280,640,3,12,1,32,4,0.7,0.103254,1000,6400,120,1,
5,1,51840,351.049,460.763,4800,5,2,5,0,10,0.0983823,64,4352,1,214,230,Tesla C2050,28,26,4,21,1,2,6006,39312,1920,960,3,12,1,32,6,0.758333,0.0984478,1000,9600,120,1,
5,1,69120,366.603,463.047,6400,5,2,5,0,10,0.0942047,64,5712,1,214,166,Tesla C2050,28,36,4,21,1,2,6006,54432,2560,1280,3,12,1,32,8,0.7875,0.0942709,1000,12800,120,1,
5,1,86400,378.391,467.859,8000,5,2,5,0,10,0.0912707,64,7072,1,214,130,Tesla C2050,28,46,4,21,1,2,6006,69552,3200,1600,3,12,1,32,10,0.805,0.0913341,1000,16000,120,1,
5,1,103680,373.243,457.032,9600,5,2,5,0,10,0.0922799,64,8432,1,214,107,Tesla C2050,28,56,4,21,1,2,5998,84672,3840,1920,3,12,1,32,12,0.816667,0.0923471,1000,19200,120,1,
5,1,69120,362.945,483.927,6400,5,2,5,0,10,0.0951548,64,5808,1,100,375,Tesla C2050,60,16,4,21,1,2,6006,51840,2560,1280,3,12,1,64,4,0.75,0.095221,1000,12800,120,1,
5,1,103680,379.417,465.418,9600,5,2,5,0,10,0.0910239,64,8448,1,100,230,Tesla C2050,60,26,4,21,1,2,6006,84240,3840,1920,3,12,1,64,6,0.8125,0.0910871,1000,19200,120,1,
5,1,138240,359.301,424.134,12800,5,2,5,0,10,0.0961227,64,11088,1,100,166,Tesla C2050,60,36,4,21,1,2,6006,116640,5120,2560,3,12,1,64,8,0.84375,0.0961869,1000,25600,120,1,
5,1,172800,363.258,419.765,16000,5,2,5,0,10,0.095072,64,13728,1,100,130,Tesla C2050,60,46,4,21,1,2,6006,149040,6400,3200,3,12,1,64,10,0.8625,0.095139,1000,32000,120,1,
5,1,207360,316.831,361.61,19200,5,2,5,0,10,0.109018,64,16368,1,100,107,Tesla C2050,60,56,4,21,1,2,6006,181440,7680,3840,3,12,1,64,12,0.875,0.10908,1000,38400,120,1,
5,1,103680,345.618,449.303,9600,5,2,5,0,10,0.0999318,64,8624,1,65,375,Tesla C2050,92,16,4,21,1,2,6006,79488,3840,1920,3,12,1,96,4,0.766667,0.0999949,1000,19200,120,1,
5,1,155520,356.171,425.98,14400,5,2,5,0,10,0.0969663,64,12544,1,65,230,Tesla C2050,92,26,4,21,1,2,6006,129168,5760,2880,3,12,1,96,6,0.830556,0.0970321,1000,28800,120,1,
5,1,207360,312.856,360.077,19200,5,2,5,0,10,0.110402,64,16464,1,65,166,Tesla C2050,92,36,4,21,1,2,6006,178848,7680,3840,3,12,1,96,8,0.8625,0.110466,1000,38400,120,1,
5,1,259200,332.784,377.449,24000,5,2,5,0,10,0.103093,64,20384,1,65,130,Tesla C2050,92,46,4,21,1,2,5986,228528,9600,4800,3,12,1,96,10,0.881667,0.10316,1000,48000,120,1,
5,1,138240,337.53,432.038,12800,5,2,5,0,10,0.102326,64,11440,1,48,375,Tesla C2050,124,16,4,21,1,2,6006,107136,5120,2560,3,12,1,128,4,0.775,0.102391,1000,25600,120,1,
5,1,207360,308.351,363.114,19200,5,2,5,0,10,0.112016,64,16640,1,48,230,Tesla C2050,124,26,4,21,1,2,6006,174096,7680,3840,3,12,1,128,6,0.839583,0.11208,1000,38400,120,1,
5,1,276480,321.821,364.696,25600,5,2,5,0,10,0.107323,64,21840,1,48,166,Tesla C2050,124,36,4,21,1,2,6006,241056,10240,5120,3,12,1,128,8,0.871875,0.107389,1000,51200,120,1,
5,1,46080,372.647,652.149,3200,5,2,5,0,10,0.092673,64,2992,1,230,428,Tesla C2050,26,14,4,21,1,2,6008,26208,1920,640,4,12,1,32,4,0.56875,0.092742,1000,9600,120,1,
5,1,69120,418.706,642.016,4800,5,2,5,0,10,0.082474,64,4352,1,230,250,Tesla C2050,26,24,4,21,1,2,6008,44928,2880,960,4,12,1,32,6,0.65,0.08254,1000,14400,120,1,
5,1,92160,442.198,636.451,6400,5,2,5,0,10,0.0780909,64,5712,1,230,176,Tesla C2050,26,34,4,21,1,2,6008,63648,3840,1280,4,12,1,32,8,0.690625,0.078155,1000,19200,120,1,
5,1,115200,460.757,640.555,8000,5,2,5,0,10,0.0749414,64,7072,1,230,136,Tesla C2050,26,44,4,21,1,2,6008,82368,4800,1600,4,12,1,32,10,0.715,0.075007,1000,24000,120,1,
5,1,138240,462.873,630.248,9600,5,2,5,0,10,0.0745983,64,8432,1,230,111,Tesla C2050,26,54,4,21,1,2,6008,101088,5760,1920,4,12,1,32,12,0.73125,0.0746641,1000,28800,120,1,
5,1,92160,432.481,677.884,6400,5,2,5,0,10,0.0798446,64,5808,1,103,428,Tesla C2050,58,14,4,21,1,2,6008,58464,3840,1280,4,12,1,64,4,0.634375,0.079911,1000,19200,120,1,
5,1,138240,467.109,641.496,9600,5,2,5,0,10,0.0739228,64,8448,1,103,250,Tesla C2050,58,24,4,21,1,2,6008,100224,5760,1920,4,12,1,64,6,0.725,0.073987,1000,28800,120,1,
