Total FP,fb_subp1_read_sectors,Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,l1_global_load_hit,Arithmetic Intensity,Global Loads/Block,phase3_shared_loads,Dimensions,Time Steps,Local Memory Size,Useful FP,EventElapsed,Max Work-Group Size,Padding,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Real Per Block X,Real Per Block Y,l1_global_load_miss,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Max Blocks,Num Blocks (Shared),Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,Global Memory Size,phase2_global_loads,phase2_shared_loads,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,fb_subp0_read_sectors,Real Size,Problem Size,shared_stores,Max Compute Units,
10874880,55121006.545455,9,1,1019520,77.4011,126.319,1102606.363636,8,20160,7,2,64,49152,6645760,1.75621,1024,6,12512,1,272,75,22,80,1234364.909091,4,63,1,0,6012,8,2,623040,14400,2880,6,2817720320,7,0,59,1,32,10,0.611111,1.75625,1000,100800,55601491.545455,6000,6000,1,14,
13049856,79396456.181818,9,1,1223424,80.3802,128.032,1027194.909091,8,24192,7,2,64,49152,8141056,1.69111,1024,6,14960,1,272,61,22,98,1244380.454545,4,63,1,0,6012,8,2,763224,17280,3456,6,2817720320,7,0,59,1,32,12,0.623843,1.69116,1000,120960,80860930.454545,6000,6000,1,14,
8699904,114794330.272727,9,1,815616,82.8799,135.419,1321750.818182,8,16128,7,2,64,49152,5301504,1.64011,1024,6,10032,1,111,230,54,26,1006501.818182,4,63,1,0,6012,8,3,497016,11520,2304,6,2817720320,7,0,59,1,64,4,0.609375,1.64016,1000,80640,114984817.272727,6000,6000,1,14,
13049856,72128282.727273,9,1,1223424,89.0574,129.063,1201814.909091,8,24192,7,2,64,49152,8971776,1.52634,1024,6,14784,1,111,136,54,44,864320.181818,4,63,1,0,6012,8,2,841104,17280,3456,6,2817720320,7,0,59,1,64,6,0.6875,1.52639,1000,120960,73472112.454545,6000,6000,1,14,
17399808,97599743.727273,9,1,1631232,96.4004,131.487,1050490.272727,8,32256,7,2,64,49152,12642048,1.41006,1024,6,19536,1,111,96,54,62,895139.000000,4,63,1,0,6012,8,2,1185192,23040,4608,6,2817720320,7,0,59,1,64,8,0.726562,1.41012,1000,161280,97909450.454545,6000,6000,1,14,
13049856,74937573.454545,9,1,1223424,85.2042,129.81,1359844.090909,8,24192,7,2,64,49152,8443136,1.59537,1024,6,14896,1,69,230,86,26,812782.363636,4,63,1,0,6012,8,2,791544,17280,3456,6,2817720320,7,0,59,1,96,4,0.646991,1.59541,1000,120960,76054889.909091,6000,6000,1,14,
17399808,103802840.000000,9,1,1631232,90.2806,132.893,1285541.636364,8,32256,7,2,64,49152,11584768,1.50565,1024,6,19760,1,50,230,118,26,813423.545455,4,63,1,0,6012,8,2,1086072,23040,4608,6,2817720320,7,0,59,1,128,4,0.665799,1.5057,1000,161280,104180971.909091,6000,6000,1,14,
4349952,176675087.400000,9,1,475776,58.5149,140.436,1732403.000000,8,8064,7,2,64,49152,1812480,2.32306,1024,7,5168,1,300,250,20,24,1691653.800000,4,63,1,0,6014,8,5,198240,6912,1152,7,2817720320,7,0,59,1,32,4,0.416667,2.3231,1000,48384,177449703.700000,6000,6000,1,14,
6524928,109158439.500000,9,1,713664,65.9488,134.852,1522186.200000,8,12096,7,2,64,49152,3171840,2.06119,1024,7,7616,1,300,142,20,42,1396805.600000,4,63,1,0,6014,8,4,346920,10368,1728,7,2817720320,7,0,59,1,32,6,0.486111,2.06123,1000,72576,111939305.000000,6000,6000,1,14,
8699904,144550933.300000,9,1,951552,71.4866,137.254,1261526.000000,8,16128,7,2,64,49152,4531200,1.90151,1024,7,10064,1,300,100,20,60,1478888.300000,4,63,1,0,6014,8,3,495600,13824,2304,7,2817720320,7,0,59,1,32,8,0.520833,1.90156,1000,96768,144801997.200000,6000,6000,1,14,
10874880,69943423.100000,9,1,1189440,69.7962,127.308,1279554.300000,8,20160,7,2,64,49152,5890560,1.94756,1024,7,12512,1,300,76,20,78,1326424.900000,4,63,1,0,6014,8,2,644280,17280,2880,7,2817720320,7,0,59,1,32,10,0.541667,1.94761,1000,120960,70684650.700000,6000,6000,1,14,
13049856,95422513.100000,9,1,1427328,72.9449,130.25,1196114.900000,8,24192,7,2,64,49152,7249920,1.86349,1024,7,14960,1,300,62,20,96,1351305.100000,4,63,1,0,6014,8,2,792960,20736,3456,7,2817720320,7,0,59,1,32,12,0.555556,1.86354,1000,145152,97130146.000000,6000,6000,1,14,
8699904,139200093.000000,9,1,951552,74.8355,137.697,1519191.600000,8,16128,7,2,64,49152,4712448,1.81642,1024,7,10032,1,115,250,52,24,1102862.700000,4,63,1,0,6014,8,3,515424,13824,2304,7,2817720320,7,0,59,1,64,4,0.541667,1.81646,1000,96768,139434218.600000,6000,6000,1,14,
13049856,83834569.500000,9,1,1427328,83.5726,131.015,1332152.100000,8,24192,7,2,64,49152,8246784,1.62651,1024,7,14784,1,115,142,52,42,904265.500000,4,63,1,0,6014,8,2,901992,20736,3456,7,2817720320,7,0,59,1,64,6,0.631944,1.62656,1000,145152,85229522.700000,6000,6000,1,14,
17399808,113527514.500000,9,1,1903104,90.8797,133.775,1178328.300000,8,32256,7,2,64,49152,11781120,1.49573,1024,7,19536,1,115,100,52,60,920078.800000,4,63,1,0,6014,8,2,1288560,27648,4608,7,2817720320,7,0,59,1,64,8,0.677083,1.49578,1000,193536,113926637.400000,6000,6000,1,14,
13049856,89828750.000000,9,1,1427328,77.3133,131.742,1547622.000000,8,24192,7,2,64,49152,7612416,1.7582,1024,7,14896,1,71,250,84,24,883581.400000,4,63,1,0,6014,8,2,832608,20736,3456,7,2817720320,7,0,59,1,96,4,0.583333,1.75825,1000,145152,91558065.100000,6000,6000,1,14,
17399808,123916043.500000,9,1,1903104,82.7948,135.121,1447739.500000,8,32256,7,2,64,49152,10512384,1.6418,1024,7,19760,1,51,250,116,24,880089.800000,4,63,1,0,6014,8,2,1149792,27648,4608,7,2817720320,7,0,59,1,128,4,0.604167,1.64184,1000,193536,124363626.900000,6000,6000,1,14,
4349952,260464521.500000,9,1,543744,49.598,143.757,2123445.875000,8,8064,7,2,64,49152,1495296,2.74072,1024,8,5168,1,333,272,18,22,2016275.375000,4,63,1,0,6016,8,5,186912,8064,1152,8,2817720320,7,0,59,1,32,4,0.34375,2.74075,1000,56448,260951090.750000,6000,6000,1,14,
6524928,157647230.000000,9,1,815616,57.5495,137.981,1778295.000000,8,12096,7,2,64,49152,2718720,2.36203,1024,8,7616,1,333,150,18,40,1651535.750000,4,63,1,0,6016,8,4,339840,12096,1728,8,2817720320,7,0,59,1,32,6,0.416667,2.36207,1000,84672,160883059.000000,6000,6000,1,14,
8699904,200409342.375000,9,1,1087488,64.2857,141.116,1441228.375000,8,16128,7,2,64,49152,3942144,2.11452,1024,8,10064,1,333,103,18,58,1690774.250000,4,63,1,0,6016,8,3,492768,16128,2304,8,2817720320,7,0,59,1,32,8,0.453125,2.11456,1000,112896,200715674.625000,6000,6000,1,14,
10874880,94721404.375000,9,1,1359360,62.6168,130.113,1450089.625000,8,20160,7,2,64,49152,5165568,2.17088,1024,8,12512,1,333,78,18,76,1503843.125000,4,63,1,0,6016,8,2,645696,20160,2880,8,2817720320,7,0,59,1,32,10,0.475,2.17092,1000,141120,95838002.250000,6000,6000,1,14,
13049856,129358943.500000,9,1,1631232,66.4161,133.761,1345887.000000,8,24192,7,2,64,49152,6388992,2.04669,1024,8,14960,1,333,63,18,94,1526337.625000,4,63,1,0,6016,8,2,798624,24192,3456,8,2817720320,7,0,59,1,32,12,0.489583,2.04673,1000,169344,131637909.250000,6000,6000,1,14,
8699904,191906010.875000,9,1,1087488,67.6078,141.23,1732374.625000,8,16128,7,2,64,49152,4153600,2.01062,1024,8,10032,1,120,272,50,22,1246815.750000,4,63,1,0,6016,8,3,519200,16128,2304,8,2817720320,7,0,59,1,64,4,0.477431,2.01065,1000,112896,192245108.875000,6000,6000,1,14,
13049856,111591133.000000,9,1,1631232,77.7476,134.348,1475182.375000,8,24192,7,2,64,49152,7552000,1.74838,1024,8,14784,1,120,150,50,40,988501.875000,4,63,1,0,6016,8,2,944000,24192,3456,8,2817720320,7,0,59,1,64,6,0.578704,1.74843,1000,169344,113681762.500000,6000,6000,1,14,
17399808,147679887.250000,9,1,2174976,86.9731,137.598,1273126.250000,8,32256,7,2,64,49152,10950400,1.56292,1024,8,19536,1,120,103,50,58,980493.250000,4,63,1,0,6016,8,2,1368800,32256,4608,8,2817720320,7,0,59,1,64,8,0.62934,1.56297,1000,225792,148215549.375000,6000,6000,1,14,
13049856,121626740.875000,9,1,1631232,70.7701,134.9,1746488.250000,8,24192,7,2,64,49152,6811904,1.92077,1024,8,14896,1,73,272,82,22,972778.125000,4,63,1,0,6016,8,2,851488,24192,3456,8,2817720320,7,0,59,1,96,4,0.521991,1.92081,1000,169344,123486492.625000,6000,6000,1,14,
17399808,166856124.250000,9,1,2174976,76.5244,138.542,1620773.625000,8,32256,7,2,64,49152,9470208,1.77633,1024,8,19760,1,52,272,114,22,957779.000000,4,63,1,0,6016,8,2,1183776,32256,4608,8,2817720320,7,0,59,1,128,4,0.544271,1.77637,1000,225792,167458481.875000,6000,6000,1,14,
4833280,14699163.437500,10,1,75520,199.248,198.716,607841.296875,8,8960,7,2,64,49152,4833280,0.682177,1024,1,5712,1,187,150,32,40,815097.390625,4,40,1,0,6002,8,5,75520,0,1280,1,2817720320,7,0,59,1,32,4,1,0.682247,1000,0,14699628.484375,6000,6000,1,14,
7249920,14922752.734375,10,1,113280,196.001,195.478,588501.906250,8,13440,7,2,64,49152,7249920,0.69348,1024,1,8432,1,187,100,32,60,835896.468750,4,40,1,0,6002,8,3,113280,0,1920,1,2817720320,7,0,59,1,32,6,1,0.693548,1000,0,14922968.421875,6000,6000,1,14,
9666560,14952867.812500,10,1,151040,194.47,193.951,572606.515625,8,17920,7,2,64,49152,9666560,0.698943,1024,1,11152,1,187,75,32,80,845662.562500,4,40,1,0,6002,8,3,151040,0,2560,1,2817720320,7,0,59,1,32,8,1,0.699008,1000,0,14953996.218750,6000,6000,1,14,
12083200,15342993.781250,10,1,188800,170.866,170.41,623086.984375,8,22400,7,2,64,49152,12083200,0.795507,1024,1,13872,1,187,60,32,100,796643.750000,4,40,1,0,6002,8,2,188800,0,3200,1,2817720320,7,0,59,1,32,10,1,0.795572,1000,0,15361512.453125,6000,6000,1,14,
14499840,15769385.765625,10,1,226560,178.595,178.119,573635.562500,8,26880,7,2,64,49152,14499840,0.761067,1024,1,16592,1,187,50,32,120,841363.796875,4,40,1,0,6002,8,2,226560,0,3840,1,2817720320,7,0,59,1,32,12,1,0.761141,1000,0,15866755.578125,6000,6000,1,14,
9666560,14365238.359375,10,1,151040,217.082,215.345,775005.750000,8,17920,7,2,64,49152,9666560,0.62613,1024,1,11088,1,93,150,64,40,637450.750000,4,40,1,0,6002,8,3,151040,0,2560,1,2817720320,7,0,59,1,64,4,1,0.626197,1000,0,14366596.453125,6000,6000,1,14,
14499840,14995807.375000,10,1,226560,200.926,199.319,772609.562500,8,26880,7,2,64,49152,14499840,0.676479,1024,1,16368,1,93,100,64,60,641322.031250,4,40,1,0,6002,8,2,226560,0,3840,1,2817720320,7,0,59,1,64,6,1,0.676546,1000,0,14987082.562500,6000,6000,1,14,
19333120,14953691.125000,10,1,302080,164.156,162.843,837953.187500,8,35840,7,2,64,49152,19333120,0.828022,1024,1,21648,1,93,75,64,80,576701.640625,4,40,1,0,6002,8,2,302080,0,5120,1,2817720320,7,0,59,1,64,8,1,0.828088,1000,0,14946364.687500,6000,6000,1,14,
14499840,14689046.359375,10,1,226560,207.706,206.045,858859.000000,8,26880,7,2,64,49152,14499840,0.654394,1024,1,16464,1,62,150,96,40,555178.015625,4,40,1,0,6002,8,2,226560,0,3840,1,2817720320,7,0,59,1,96,4,1,0.654462,1000,0,14690582.484375,6000,6000,1,14,
21749760,14703383.796875,10,1,339840,177.76,176.338,896359.703125,8,40320,7,2,64,49152,21749760,0.764647,1024,1,24304,1,62,100,96,60,517928.781250,4,40,1,0,6002,8,2,339840,0,5760,1,2817720320,7,0,59,1,96,6,1,0.764715,1000,0,14706895.843750,6000,6000,1,14,
19333120,14274020.984375,10,1,302080,175.524,172.248,952958.265625,8,35840,7,2,64,49152,19333120,0.774391,1024,1,21840,1,46,150,128,40,446751.609375,4,40,1,0,6002,8,2,302080,0,5120,1,2817720320,7,0,59,1,128,4,1,0.774457,1000,0,14276386.500000,6000,6000,1,14,
4833280,45028470.500000,10,1,151040,82.5877,92.2046,663988.125000,8,8960,7,2,64,49152,4304640,1.64591,1024,2,5712,1,200,157,30,38,928749.656250,4,63,1,0,6004,8,5,134520,1280,1280,2,2817720320,7,0,59,1,32,4,0.890625,1.64596,1000,8960,45173964.093750,6000,6000,1,14,
7249920,36825444.812500,10,1,226560,80.7883,88.7594,713759.812500,8,13440,7,2,64,49152,6570240,1.68257,1024,2,8432,1,200,103,30,58,852072.000000,4,63,1,0,6004,8,3,205320,1920,1920,2,2817720320,7,0,59,1,32,6,0.90625,1.68262,1000,13440,36947361.531250,6000,6000,1,14,
9666560,44659130.093750,10,1,302080,82.2973,88.9542,603810.937500,8,17920,7,2,64,49152,8835840,1.65173,1024,2,11152,1,200,76,30,78,938084.812500,4,63,1,0,6004,8,3,276120,2560,2560,2,2817720320,7,0,59,1,32,8,0.914062,1.65177,1000,17920,44793428.843750,6000,6000,1,14,
12083200,31486937.750000,10,1,377600,77.9822,84.5673,672317.781250,8,22400,7,2,64,49152,11101440,1.74312,1024,2,13872,1,200,61,30,98,874412.093750,4,63,1,0,6004,8,2,346920,3200,3200,2,2817720320,7,0,59,1,32,10,0.91875,1.74317,1000,22400,31505641.718750,6000,6000,1,14,
14499840,37096111.062500,10,1,453120,80.7893,86.1752,620978.625000,8,26880,7,2,64,49152,13367040,1.68255,1024,2,16592,1,200,50,30,118,900091.593750,4,63,1,0,6004,8,2,417720,3840,3840,2,2817720320,7,0,59,1,32,12,0.921875,1.6826,1000,26880,37255809.562500,6000,6000,1,14,
9666560,43686315.625000,10,1,302080,85.308,91.432,797778.562500,8,17920,7,2,64,49152,8896256,1.59342,1024,2,11088,1,96,157,62,38,730877.812500,4,63,1,0,6004,8,3,278008,2560,2560,2,2817720320,7,0,59,1,64,4,0.920312,1.59347,1000,17920,43792198.968750,6000,6000,1,14,
14499840,35451360.250000,10,1,453120,83.6145,88.1899,835804.375000,8,26880,7,2,64,49152,13578496,1.6257,1024,2,16368,1,96,103,62,58,668520.875000,4,63,1,0,6004,8,2,424328,3840,3840,2,2817720320,7,0,59,1,64,6,0.936458,1.62575,1000,26880,35574967.406250,6000,6000,1,14,
19333120,42707646.250000,10,1,604160,85.5333,88.7539,745048.781250,8,35840,7,2,64,49152,18260736,1.58922,1024,2,21648,1,96,76,62,78,734875.031250,4,63,1,0,6004,8,2,570648,5120,5120,2,2817720320,7,0,59,1,64,8,0.944531,1.58928,1000,35840,42786005.281250,6000,6000,1,14,
14499840,34871662.500000,10,1,453120,85.5508,90.2596,912579.250000,8,26880,7,2,64,49152,13487872,1.5889,1024,2,16464,1,63,157,94,38,591887.843750,4,63,1,0,6004,8,2,421496,3840,3840,2,2817720320,7,0,59,1,96,4,0.930208,1.58895,1000,26880,35024826.250000,6000,6000,1,14,
19333120,42477773.562500,10,1,604160,86.9644,91.2654,872221.906250,8,35840,7,2,64,49152,18079488,1.56308,1024,2,21840,1,47,157,126,38,624588.250000,4,63,1,0,6004,8,2,564984,5120,5120,2,2817720320,7,0,59,1,128,4,0.935156,1.56312,1000,35840,42525524.718750,6000,6000,1,14,
4833280,64552695.590909,10,1,226560,81.9086,103.457,761416.181818,8,8960,7,2,64,49152,3806208,1.65955,1024,3,5712,1,214,166,28,36,1040156.090909,4,63,1,0,6006,8,5,178416,2560,1280,3,2817720320,7,0,59,1,32,4,0.7875,1.65961,1000,17920,64592221.045455,6000,6000,1,14,
7249920,50805721.000000,10,1,339840,81.3019,99.5533,827898.954545,8,13440,7,2,64,49152,5920768,1.66749,1024,3,8432,1,214,107,28,56,908230.772727,4,63,1,0,5998,8,3,277536,3840,1920,3,2817720320,7,0,59,1,32,6,0.816667,1.66754,1000,26880,50757984.500000,5992,6000,1,14,
9666560,62138907.454545,10,1,453120,85.0278,100.927,666652.818182,8,17920,7,2,64,49152,8035328,1.59867,1024,3,11152,1,214,78,28,76,1025951.181818,4,63,1,0,6006,8,3,376656,5120,2560,3,2817720320,7,0,59,1,32,8,0.83125,1.59872,1000,35840,62175600.681818,6000,6000,1,14,
12083200,41046686.409091,10,1,566400,80.1021,94.4706,753932.136364,8,22400,7,2,64,49152,10149888,1.69698,1024,3,13872,1,214,62,28,96,928465.000000,4,63,1,0,6006,8,2,475776,6400,3200,3,2817720320,7,0,59,1,32,10,0.84,1.69704,1000,44800,40919043.590909,6000,6000,1,14,
14499840,49845402.454545,10,1,679680,83.4475,97.1462,709611.954545,8,26880,7,2,64,49152,12264448,1.62895,1024,3,16592,1,214,51,28,116,951112.500000,4,63,1,0,6006,8,2,574896,7680,3840,3,2817720320,7,0,59,1,32,12,0.845833,1.629,1000,53760,49877666.772727,6000,6000,1,14,
9666560,61295747.227273,10,1,453120,86.32,101.896,876172.727273,8,17920,7,2,64,49152,8156160,1.57474,1024,3,11088,1,100,166,60,36,807276.681818,4,63,1,0,6006,8,3,382320,5120,2560,3,2817720320,7,0,59,1,64,4,0.84375,1.57479,1000,35840,61304647.363636,6000,6000,1,14,
14499840,47766835.227273,10,1,679680,86.4979,98.723,902495.363636,8,26880,7,2,64,49152,12687360,1.5715,1024,3,16368,1,100,107,60,56,725092.863636,4,63,1,0,6006,8,2,594720,7680,3840,3,2817720320,7,0,59,1,64,6,0.875,1.57155,1000,53760,47796804.954545,6000,6000,1,14,
19333120,58480221.636364,10,1,906240,90.1428,99.9984,808604.909091,8,35840,7,2,64,49152,17218560,1.50795,1024,3,21648,1,100,78,60,76,773644.409091,4,63,1,0,6006,8,2,807120,10240,5120,3,2817720320,7,0,59,1,64,8,0.890625,1.50801,1000,71680,58439017.090909,6000,6000,1,14,
14499840,47501022.727273,10,1,679680,86.5097,99.5669,985500.409091,8,26880,7,2,64,49152,12506112,1.57129,1024,3,16464,1,65,166,92,36,655443.318182,4,63,1,0,6006,8,2,586224,7680,3840,3,2817720320,7,0,59,1,96,4,0.8625,1.57134,1000,53760,47520701.363636,6000,6000,1,14,
19333120,58743514.318182,10,1,906240,89.2406,101.13,934683.636364,8,35840,7,2,64,49152,16856064,1.5232,1024,3,21840,1,48,166,124,36,681078.272727,4,63,1,0,6006,8,2,790128,10240,5120,3,2817720320,7,0,59,1,128,4,0.871875,1.52325,1000,71680,58694110.772727,6000,6000,1,14,
4833280,92000956.625000,10,1,302080,77.6541,111.767,881957.812500,8,8960,7,2,64,49152,3337984,1.75048,1024,4,5712,1,230,176,26,34,1169016.500000,4,63,1,0,6008,8,5,208624,3840,1280,4,2817720320,7,0,59,1,32,4,0.690625,1.75053,1000,26880,91920320.750000,6000,6000,1,14,
7249920,69288481.125000,10,1,453120,78.6153,107.043,901674.437500,8,13440,7,2,64,49152,5301504,1.72907,1024,4,8432,1,230,111,26,54,1041461.875000,4,63,1,0,6008,8,3,331344,5760,1920,4,2817720320,7,0,59,1,32,6,0.73125,1.72913,1000,40320,69108921.062500,6000,6000,1,14,
9666560,86504038.375000,10,1,604160,82.2013,108.9,748738.312500,8,17920,7,2,64,49152,7265024,1.65365,1024,4,11152,1,230,81,26,74,1142017.937500,4,63,1,0,6008,8,3,454064,7680,2560,4,2817720320,7,0,59,1,32,8,0.751563,1.6537,1000,53760,86439528.125000,6000,6000,1,14,
12083200,53496707.687500,10,1,755200,78.2037,100.726,790612.250000,8,22400,7,2,64,49152,9228544,1.73817,1024,4,13872,1,230,63,26,94,1046232.437500,4,63,1,0,6008,8,2,576784,9600,3200,4,2817720320,7,0,59,1,32,10,0.76375,1.73823,1000,67200,53260167.187500,6000,6000,1,14,
14499840,66663977.812500,10,1,906240,81.5551,104.043,728920.812500,8,26880,7,2,64,49152,11192064,1.66675,1024,4,16592,1,230,52,26,114,1090330.187500,4,63,1,0,6008,8,2,699504,11520,3840,4,2817720320,7,0,59,1,32,12,0.771875,1.6668,1000,80640,66582643.062500,6000,6000,1,14,
9666560,84262802.250000,10,1,604160,85.0072,109.583,961454.750000,8,17920,7,2,64,49152,7446272,1.59906,1024,4,11088,1,103,176,58,34,877341.875000,4,63,1,0,6008,8,3,465392,7680,2560,4,2817720320,7,0,59,1,64,4,0.770312,1.59911,1000,53760,84187414.500000,6000,6000,1,14,
14499840,63181510.312500,10,1,906240,86.4153,105.385,947258.812500,8,26880,7,2,64,49152,11826432,1.57301,1024,4,16368,1,103,111,58,54,792557.687500,4,63,1,0,6008,8,2,739152,11520,3840,4,2817720320,7,0,59,1,64,6,0.815625,1.57305,1000,80640,63068725.500000,6000,6000,1,14,
19333120,78859914.687500,10,1,1208320,90.4503,107.325,851135.812500,8,35840,7,2,64,49152,16206592,1.50283,1024,4,21648,1,103,81,58,74,842107.500000,4,63,1,0,6008,8,2,1012912,15360,5120,4,2817720320,7,0,59,1,64,8,0.838281,1.50288,1000,107520,78694598.625000,6000,6000,1,14,
14499840,63490561.500000,10,1,906240,85.6982,106.183,1051299.250000,8,26880,7,2,64,49152,11554560,1.58617,1024,4,16464,1,66,176,90,34,716501.000000,4,63,1,0,6008,8,2,722160,11520,3840,4,2817720320,7,0,59,1,96,4,0.796875,1.58622,1000,80640,63387709.062500,6000,6000,1,14,
19333120,80516294.125000,10,1,1208320,88.4768,108.519,1005226.125000,8,35840,7,2,64,49152,15662848,1.53635,1024,4,21840,1,49,176,122,34,742922.875000,4,63,1,0,6008,8,2,978928,15360,5120,4,2817720320,7,0,59,1,128,4,0.810156,1.5364,1000,107520,80338261.812500,6000,6000,1,14,
4833280,125218104.384615,10,1,377600,69.3128,115.213,1041320.153846,8,8960,7,2,64,49152,2899968,1.96115,1024,5,5712,1,250,187,24,32,1330408.538462,4,63,1,0,6010,8,5,226560,5120,1280,5,2817720320,7,0,59,1,32,4,0.6,1.9612,1000,35840,124539723.923077,6000,6000,1,14,
7249920,90755516.769231,10,1,566400,72.0778,110.519,1046405.230769,8,13440,7,2,64,49152,4712448,1.88591,1024,5,8432,1,250,115,24,52,1142460.769231,4,63,1,0,6010,8,3,368160,7680,1920,5,2817720320,7,0,59,1,32,6,0.65,1.88596,1000,53760,90395486.461538,6000,6000,1,14,
9666560,113086380.307692,10,1,755200,76.4268,112.772,867246.538462,8,17920,7,2,64,49152,6524928,1.77859,1024,5,11152,1,250,83,24,72,1237212.153846,4,63,1,0,6010,8,3,509760,10240,2560,5,2817720320,7,0,59,1,32,8,0.675,1.77864,1000,71680,112879229.076923,6000,6000,1,14,
12083200,68609476.538462,10,1,944000,72.1907,104.275,919287.076923,8,22400,7,2,64,49152,8337408,1.88297,1024,5,13872,1,250,65,24,92,1140942.000000,4,63,1,0,6010,8,2,651360,12800,3200,5,2817720320,7,0,59,1,32,10,0.69,1.88301,1000,89600,68243430.230769,6000,6000,1,14,
14499840,85519055.384615,10,1,1132800,76.3875,107.961,846458.692308,8,26880,7,2,64,49152,10149888,1.77951,1024,5,16592,1,250,53,24,112,1169526.846154,4,63,1,0,6010,8,2,792960,15360,3840,5,2817720320,7,0,59,1,32,12,0.7,1.77956,1000,107520,85271243.923077,6000,6000,1,14,
9666560,109325746.153846,10,1,755200,79.3156,112.855,1071566.769231,8,17920,7,2,64,49152,6766592,1.71382,1024,5,11088,1,107,187,56,32,957609.076923,4,63,1,0,6010,8,3,528640,10240,2560,5,2817720320,7,0,59,1,64,4,0.7,1.71386,1000,71680,108759572.000000,6000,6000,1,14,
14499840,79113055.076923,10,1,1132800,82.9509,108.876,1039472.846154,8,26880,7,2,64,49152,10995712,1.6387,1024,5,16368,1,107,115,56,52,833150.461538,4,63,1,0,6010,8,2,859040,15360,3840,5,2817720320,7,0,59,1,64,6,0.758333,1.63875,1000,107520,78844296.615385,6000,6000,1,14,
19333120,98412403.538462,10,1,1510400,88.0034,111.155,921640.846154,8,35840,7,2,64,49152,15224832,1.54461,1024,5,21648,1,107,83,56,72,879890.538462,4,63,1,0,6010,8,2,1189440,20480,5120,5,2817720320,7,0,59,1,64,8,0.7875,1.54467,1000,143360,98108104.846154,6000,6000,1,14,
14499840,80921511.076923,10,1,1132800,80.2988,108.915,1143150.000000,8,26880,7,2,64,49152,10633216,1.69283,1024,5,16464,1,68,187,88,32,791519.153846,4,63,1,0,6010,8,2,830720,15360,3840,5,2817720320,7,0,59,1,96,4,0.733333,1.69288,1000,107520,80793220.153846,6000,6000,1,14,
19333120,102739465.153846,10,1,1510400,83.9862,111.683,1083398.384615,8,35840,7,2,64,49152,14499840,1.6185,1024,5,21840,1,50,187,120,32,812920.769231,4,63,1,0,6010,8,2,1132800,20480,5120,5,2817720320,7,0,59,1,128,4,0.75,1.61855,1000,143360,102140243.384615,6000,6000,1,14,
4833280,165293807.000000,10,1,453120,61.4781,118.912,1275558.545455,8,8960,7,2,64,49152,2492160,2.21109,1024,6,5712,1,272,200,22,30,1481749.545455,4,63,1,0,6012,8,5,233640,6400,1280,6,2817720320,7,0,59,1,32,4,0.515625,2.21113,1000,44800,164873742.636364,6000,6000,1,14,
7249920,116324161.727273,10,1,679680,65.2243,113.542,1235815.000000,8,13440,7,2,64,49152,4153600,2.08408,1024,6,8432,1,272,120,22,50,1246371.636364,4,63,1,0,6012,8,3,389400,9600,1920,6,2817720320,7,0,59,1,32,6,0.572917,2.08413,1000,67200,115732389.090909,6000,6000,1,14,
9666560,143194945.727273,10,1,906240,70.6544,116.162,973119.363636,8,17920,7,2,64,49152,5815040,1.92391,1024,6,11152,1,272,85,22,70,1369529.818182,4,63,1,0,6012,8,3,545160,12800,2560,6,2817720320,7,0,59,1,32,8,0.601562,1.92396,1000,89600,142838505.727273,6000,6000,1,14,
12083200,84563993.727273,10,1,1132800,66.9954,106.907,1021408.727273,8,22400,7,2,64,49152,7476480,2.029,1024,6,13872,1,272,66,22,90,1254795.909091,4,63,1,0,6012,8,2,700920,16000,3200,6,2817720320,7,0,59,1,32,10,0.61875,2.02904,1000,112000,84095844.636364,6000,6000,1,14,
14499840,106969890.818182,10,1,1359360,70.2957,110.723,955429.181818,8,26880,7,2,64,49152,9137920,1.92343,1024,6,16592,1,272,54,22,110,1278955.636364,4,63,1,0,5996,8,2,856680,19200,3840,6,2817720320,7,0,59,1,32,12,0.630208,1.92348,1000,134400,106545419.909091,5984,6000,1,14,
9666560,138168093.818182,10,1,906240,73.747,116.422,1227500.090909,8,17920,7,2,64,49152,6117120,1.84323,1024,6,11088,1,111,200,54,30,1026822.545455,4,63,1,0,6012,8,3,573480,12800,2560,6,2817720320,7,0,59,1,64,4,0.632812,1.84327,1000,89600,137787747.000000,6000,6000,1,14,
14499840,97049081.454545,10,1,1359360,78.5556,111.612,1148568.363636,8,26880,7,2,64,49152,10195200,1.73039,1024,6,16368,1,111,120,54,50,877516.363636,4,63,1,0,6012,8,2,955800,19200,3840,6,2817720320,7,0,59,1,64,6,0.703125,1.73044,1000,134400,96624919.818182,6000,6000,1,14,
19333120,119372081.545455,10,1,1812480,85.0495,114.125,987099.818182,8,35840,7,2,64,49152,14273280,1.59827,1024,6,21648,1,111,85,54,70,926228.818182,4,63,1,0,6012,8,2,1338120,25600,5120,6,2817720320,7,0,59,1,64,8,0.738281,1.59832,1000,179200,118918774.818182,6000,6000,1,14,
