Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,Global Loads/Block,phase3_shared_loads,Dimensions,phase2_global_loads,phase2_shared_loads,num_sfu,EventElapsed,Time Steps,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Device,Real Per Block X,Real Per Block Y,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,num_fp,shared_stores,
1,1,23040,53.1703,163.056,1600,5,2,5,0,2,0.649943,64,1632,1,230,1500,Tesla C2050,26,4,4,11,1,0,6008,7488,960,320,4,12,1,32,10,0.325,0.649987,1000,4800,24,1,
1,1,27648,66.2883,162.627,1920,5,2,5,0,2,0.521307,64,1904,1,230,1000,Tesla C2050,26,6,4,11,1,0,6008,11232,1152,384,4,12,1,32,12,0.40625,0.521359,1000,5760,24,1,
1,1,36864,36.8092,161.764,2560,5,2,5,0,2,0.938848,64,2640,1,103,3000,Tesla C2050,58,2,4,11,1,0,6008,8352,1536,512,4,12,1,64,8,0.226562,0.938895,1000,7680,24,1,
1,1,46080,54.5829,149.921,3200,5,2,5,0,2,0.633111,64,3168,1,103,1500,Tesla C2050,58,4,4,11,1,0,6008,16704,1920,640,4,12,1,64,10,0.3625,0.633165,1000,9600,24,1,
1,1,55296,67.2504,147.772,3840,5,2,5,0,2,0.513849,64,3696,1,103,1000,Tesla C2050,58,6,4,11,1,0,6008,25056,2304,768,4,12,1,64,12,0.453125,0.5139,1000,11520,24,1,
1,1,55296,36.0483,152.268,3840,5,2,5,0,2,0.958659,64,3920,1,66,3000,Tesla C2050,90,2,4,11,1,0,6008,12960,2304,768,4,12,1,96,8,0.234375,0.958714,1000,11520,24,1,
1,1,69120,46.7119,123.319,4800,5,2,5,0,2,0.739808,64,4704,1,66,1500,Tesla C2050,90,4,4,11,1,0,6008,25920,2880,960,4,12,1,96,10,0.375,0.739855,1000,14400,24,1,
1,1,73728,30.3641,126.962,5120,5,2,5,0,2,1.13815,64,5200,1,49,3000,Tesla C2050,122,2,4,11,1,0,6008,17568,3072,1024,4,12,1,128,8,0.238281,1.13819,1000,15360,24,1,
1,1,28800,25.4915,169.943,1600,5,2,5,0,2,1.3557,64,1632,1,250,3000,Tesla C2050,24,2,4,11,1,0,6010,4320,1280,320,5,12,1,32,10,0.15,1.35575,1000,6400,24,1,
1,1,34560,42.546,170.184,1920,5,2,5,0,2,0.812251,64,1904,1,250,1500,Tesla C2050,24,4,4,11,1,0,6010,8640,1536,384,5,12,1,32,12,0.25,0.812297,1000,7680,24,1,
